root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;columnTiling;rowTiling;threads_1;threads_2;threads_4;threads_8;threads;arnrMaxFrames_0;arnrMaxFrames_5;arnrMaxFrames_15;arnrMaxFrames;arnrStrength_0;arnrStrength_3;arnrStrength_6;arnrStrength;revision;performance;size;cpu
1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.004028;0;0.029076
1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.8.0;0.005892;2E-06;0.036879
1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.005304;0;0.032717
1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.003848;2E-06;0.014014
1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.004986;0;0.00592
1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.8.0;0.002651;0;0.023549
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.005663;0;0.010048
1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.005046;0;0.007055
1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.002257;0;0.006441
1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.8.0;0.003155;0;0.007044
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.003312;0;0.029372
1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.002847;0;0.006212
1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.00616;0;0.075548
1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.8.0;0.002782;0;0.016936
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.002683;0;0.007189
1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.003028;0;0.034509
1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.001767;0;0.008769
1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.8.0;0.007062;0;0.033505
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.004065;0;0.015304
1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.004324;0;0.033008
1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.005985;0;0.020591
1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.8.0;0.004084;0;0.011209
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.004881;0;0.002874
1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.004582;0;0.00979
1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.008189;0;0.00932
1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.8.0;0.002368;0;0.026886
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.004654;0;0.006659
1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.00172;0;0.010944
1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.00579;0;0.033165
1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.8.0;0.002733;0;0.020132
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.003821;0;0.026555
1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.001739;0;0.019857
1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.005432;0;0.073905
1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.8.0;0.004915;0;0.023862
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.002803;0;0.007157
1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.002422;0;0.007754
1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.003915;0;0.043986
1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.8.0;0.003086;0;0.011224
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.006564;0;0.01102
1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.005477;0;0.020338
1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.002371;0;0.021515
1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.8.0;0.003987;0;0.004919
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.003097;0;0.005478
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.003322;0;0.034062
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.005958;0;0.00494
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.8.0;0.004467;0;0.084614
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.001508;0;0.010927
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.009319;0;0.021558
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.002712;0;0.031238
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.8.0;0.003688;0;0.014961
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.004442;0;0.032988
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.004762;0;0.00954
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.006237;0;0.021145
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.8.0;0.011015;0;0.006708
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.003896;0;0.010527
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.004459;0;0.007185
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.002114;0;0.029329
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.8.0;0.004198;0;0.038483
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.003041;0;0.008498
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.003801;0;0.019042
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.005416;0;0.060085
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.8.0;0.004912;0;0.010429
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.003263;0;0.005389
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.005172;0;0.006338
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.004066;0;0.031343
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.8.0;0.002892;0;0.007652
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.006643;0;0.026048
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.002966;0;0.069997
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.003539;0;0.009997
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.8.0;0.003704;0;0.025641
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.004059;0;0.012115
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.002459;0;0.035309
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.003877;0;0.032528
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.8.0;0.006245;0;0.022862
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.003405;0;0.032502
1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.004765;0;0.010717
1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.002841;0;0.005409
1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.8.0;0.008782;0;0.010309
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.006935;0;0.005522
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.002925;0;0.008133
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.003903;0;0.007128
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.8.0;0.001597;0;0.069483
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.005213;0;0.010794
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.00391;0;0.02893
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.005566;0;0.008096
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.8.0;0.004954;0;0.067363
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.005987;0;0.027296
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.00675;0;0.013764
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.005784;0;0.032883
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.8.0;0.00227;0;0.039554
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.003293;0;0.06938
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.005332;0;0.030523
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.005184;0;0.007766
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.8.0;0.005859;0;0.007743
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.001592;0;0.007649
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.004364;0;0.006556
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.003328;0;0.010869
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.8.0;0.001446;2E-06;0.020449
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.003785;0;0.035795
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.002494;0;0.010687
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.003009;0;0.007098
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.8.0;0.001832;0;0.005367
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.005766;0;0.008185
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.00782;0;0.012507
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.003267;0;0.024605
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.8.0;0.002702;0;0.031272
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.00594;0;0.043014
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.001821;0;0.0331
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.00688;0;0.056898
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.8.0;0.004901;0;0.031444
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.002232;0;0.030965
1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.004725;0;0.003392
1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.001367;0;0.031856
1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.8.0;0.002712;0;0.022373
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.00602;0;0.011325
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.003128;0;0.016108
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.003016;0;0.009674
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.8.0;0.00911;0;0.008165
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.005684;0;0.015633
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.003011;0;0.006487
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.006869;0;0.016931
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.8.0;0.002238;0;0.046719
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.003023;0;0.006986
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.002539;0;0.007129
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.004765;0;0.003433
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.8.0;0.002339;0;0.007895
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.002844;0;0.03757
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.001496;0;0.005534
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.003991;0;0.021066
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.8.0;0.003754;0;0.008909
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.004152;2E-06;0.046089
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.006041;0;0.046584
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.003404;0;0.010488
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.8.0;0.002224;0;0.028838
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.003346;0;0.004714
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.003522;0;0.006426
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.002576;0;0.006313
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.8.0;0.004095;0;0.019627
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.005504;0;0.009243
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.003189;0;0.009596
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.005053;0;0.00966
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.8.0;0.002588;0;0.028435
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.008804;0;0.005176
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.003249;0;0.007722
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.007554;0;0.030761
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.8.0;0.006926;0;0.060455
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.00275;0;0.011179
1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.003766;0;0.025824
1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.004974;0;0.043021
1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.8.0;0.005017;0;0.014696
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.002889;0;0.028139
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.003161;0;0.007639
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.004759;0;0.034742
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.8.0;0.001583;0;0.005391
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.002994;0;0.034513
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.001281;0;0.031526
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.005086;0;0.019443
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.8.0;0.0055;0;0.012871
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.002629;0;0.009948
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.003892;0;0.03214
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.003524;0;0.007838
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.8.0;0.004739;0;0.020651
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.001512;0;0.010039
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.00595;0;0.028675
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.003755;0;0.00529
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.8.0;0.001356;0;0.062038
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.003555;0;0.010427
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.003497;0;0.036472
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.8.0;0.004961;0;0.038706
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.8.0;0.007175;0;0.013857
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.003299;0;0.025405
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.004112;0;0.005351
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.8.0;0.003214;0;0.010499
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.8.0;0.002572;0;0.03821
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.005954;0;0.038483
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.002717;0;0.003926
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.8.0;0.004619;0;0.024871
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.8.0;0.001557;0;0.014968
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.003508;0;0.028836
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.006445;0;0.021027
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.8.0;0.003109;0;0.039016
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.8.0;0.001783;0;0.063256
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.001735;0;0.029088
1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.00392;0;0.038105
1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.8.0;0.00201;0;0.023564
1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.8.0;0.004661;0;0.034548
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.004618;0;0.008426
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.003451;0;0.008769
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.8.0;0.0028;0;0.009335
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.8.0;0.003519;0;0.007673
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.003638;0;0.007448
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.004917;0;0.033464
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.8.0;0.003292;0;0.008945
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.8.0;0.003744;0;0.026391
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.003486;0;0.005766
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.003415;0;0.007735
1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.8.0;0.002117;0;0.009122
1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.8.0;0.003537;0;0.008432
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.003411;0;0.034607
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.8.0;0.004052;0;0.031785
