,revision,performance,cpu,benchmark-energy,fixed-energy,benchmark-power,fixed-power
10741,2.3.1,72711.4,16.117382,2358.6,5711.853993,32.533704,23.749915
10742,2.3.1,73147.8,16.350115,2421.6,5770.495143,33.015364,23.959204
10743,2.3.1,74244.4,17.393999,2431.8,5820.106123,32.878255,24.245132
10744,2.3.1,72727.8,16.410696,2433.6,5760.821774,33.281481,24.147418
10745,2.3.1,73098.6,16.61364,2399.2,5682.623398,32.984369,23.848322
10746,2.3.1,74267.6,17.488882,2427.8,5724.312477,32.741699,23.966939
10747,2.3.1,74689.6,17.671532,2513.8,5840.581649,33.656115,24.454041
10748,2.3.1,73449.6,16.630464,2427,5657.641255,32.96742,23.743664
10749,2.3.1,72694.6,16.13802,2396.8,5695.8958,32.995802,23.783369
10750,2.3.1,73094.2,16.542778,2385,5622.539269,32.543876,23.527702
10751,2.3.1,72955.4,16.258079,2435,5770.792265,33.227374,24.058845
10752,2.3.1,79674.6,18.472607,2686.4,5816.63103,33.75881,24.433277
10753,2.3.1,71306.0,15.951217,2413.6,5787.022471,33.759873,23.994331
10754,2.3.1,67431.4,14.308987,2249.4,5685.580114,32.975376,23.639656
10755,2.3.1,79706.8,18.565503,2646.4,5757.898084,33.416624,24.21956
10756,2.3.1,71306.6,15.950016,2411.2,5832.474968,33.705538,24.225989
10757,2.3.1,67292.6,14.249298,2216.2,5611.624252,32.928563,23.271901
10758,2.3.1,79750.6,18.680177,2732,5957.023606,34.341879,24.92933
10759,2.3.1,71352.8,16.178321,2394.6,5707.702012,33.419019,23.870287
10760,2.3.1,67386.6,14.175522,2263.6,5688.850614,33.321474,23.540175
10761,2.3.1,80009.0,18.696016,2695,5881.654423,33.672969,24.426189
10762,2.3.1,71190.6,15.993161,2411.2,5806.021059,33.972785,24.23121
10763,2.3.1,67476.6,14.256124,2235.4,5686.517786,33.076246,23.546095
10764,2.3.1,79771.4,18.678335,2716,5877.067918,34.196195,24.679364
10765,2.3.1,71221.2,16.003521,2404.6,5754.016295,33.809494,24.092792
10766,2.3.1,67469.0,14.073042,2243.2,5624.61408,33.324252,23.588558
10767,2.3.1,79560.6,18.608155,2680.6,5896.028605,33.774336,24.532883
10768,2.3.1,71195.6,16.059436,2383.6,5731.170296,33.435443,23.917388
10769,2.3.1,67514.0,14.247853,2229.4,5715.395377,33.122779,23.849107
10770,2.3.1,101863.4,25.766526,3580,6405.496869,35.184783,26.646535
10771,2.3.1,94380.6,24.480119,3276.2,6201.34475,34.459566,25.675286
10772,2.3.1,91457.0,23.741452,3151.8,6096.389893,34.276918,25.357306
10773,2.3.1,100691.4,25.131821,3516.4,6313.628699,34.691809,26.108066
10774,2.3.1,92965.2,23.913931,3229.4,6236.71006,34.829364,25.953065
10775,2.3.1,89346.2,23.138126,3047.4,5981.926103,34.048053,24.93075
10776,2.3.1,100895.2,24.923402,3500,6270.299011,34.551907,26.074986
10777,2.3.1,92370.4,23.628719,3167.8,6082.883334,34.219299,25.392222
10778,2.3.1,89268.8,23.044846,3088.8,6114.600776,34.571299,25.445284
10779,2.3.1,126264.8,26.809043,4409.6,6664.957521,34.928308,27.75447
10780,2.3.1,118035.4,25.89015,4194.2,6659.641717,35.432845,27.712457
10781,2.3.1,111402.2,24.915824,3801.2,6381.322377,34.217279,26.629202
10782,2.3.1,125620.4,26.846783,4332,6590.900033,34.504217,27.436769
10783,2.3.1,112226.4,26.003919,3930.2,6544.519035,35.044502,27.267641
10784,2.3.1,100028.4,25.039297,3469.6,6233.619326,34.615942,25.90937
10785,2.3.1,101529.2,25.406095,3568,6373.717646,34.967443,26.490527
10786,2.3.1,92709.8,23.973739,3183.8,6087.731318,34.336409,25.393706
10787,2.3.1,89656.8,22.981833,3059.4,6082.283566,33.921152,25.155068
10788,2.3.1,101375.0,25.105984,3486.6,6221.115351,34.263383,25.881612
10789,2.3.1,93145.2,24.028532,3184.8,6063.192264,34.224631,25.32988
10790,2.3.1,87645.2,22.802759,2983.2,5963.227525,33.919567,24.836897
10791,2.3.1,101164.0,25.195332,3452.8,6189.672255,33.876587,25.691354
10792,2.3.1,93246.4,24.219144,3238.6,6129.248171,34.629886,25.710909
10793,2.3.1,89699.2,23.205955,3078.8,6081.405496,34.332222,25.376433
10794,2.3.1,101874.0,25.227024,3493.8,6221.611613,34.154457,25.875017
10795,2.3.1,92855.8,23.984445,3230.8,6195.184441,34.737187,25.747441
10796,2.3.1,89488.4,23.088989,3066.8,6043.615679,34.33897,25.348214
10797,2.3.1,103929.6,25.870826,3545.4,6232.373178,34.108468,25.990881
10798,2.3.1,93899.8,24.424898,3213.4,6098.329598,33.994213,25.252121
10799,2.3.1,91004.8,23.674707,3131.2,6078.219828,34.368611,25.373993
10800,2.3.1,100622.4,25.224547,3536.2,6348.568195,34.935192,26.259992
10801,2.3.1,93069.4,23.919411,3231.8,6147.758196,34.670189,25.683768
10802,2.3.1,89163.0,22.962954,2990,5909.254194,33.499816,24.713422
10803,2.3.1,101635.2,25.239959,3553,6424.091171,35.028839,26.77868
10804,2.3.1,93781.8,24.101705,3272.4,6219.975603,34.768452,25.797853
10805,2.3.1,89331.4,23.095429,3005,6006.650588,33.672445,25.006928
10806,2.3.1,125269.6,26.762667,4419.8,6765.380221,35.144707,28.040496
10807,2.3.1,115812.2,25.528733,3990.4,6459.5848,34.459012,26.849937
10808,2.3.1,110914.4,24.777549,3860.6,6426.394837,34.684291,26.734004
10809,2.3.1,124137.8,26.692765,4311,6535.031104,34.65142,27.327602
10810,2.3.1,115804.4,25.482907,4006.6,6416.730802,34.586878,26.800283
10811,2.3.1,96536.2,24.830626,3380,6243.813741,35.23475,26.221956
10812,2.3.1,100196.4,24.915842,3442.6,6217.63347,34.401367,25.899356
10813,2.3.1,92662.0,23.83684,3151.8,6016.791786,33.982562,25.154845
10814,2.3.1,88906.2,22.831637,2994.8,5995.556973,33.682635,24.981677
10815,2.3.1,101839.0,25.220072,3511.2,6289.339029,34.403156,26.082585
10816,2.3.1,93284.2,23.756575,3175,6045.598483,34.008621,25.277806
10817,2.3.1,89187.8,23.10613,3005.4,5986.018286,33.605573,24.960944
10818,2.3.1,101860.4,25.302401,3563.6,6345.881238,34.929465,26.433091
10819,2.3.1,92838.0,23.908406,3175.6,6073.489982,34.195486,25.394212
10820,2.3.1,89601.2,23.106677,3058.4,6045.363219,34.033576,25.263946
10821,2.3.1,101499.0,25.343129,3481.4,6207.15049,34.312696,25.987594
10822,2.3.1,92868.8,23.922303,3240.2,6238.374825,34.944292,26.117753
10823,2.3.1,88750.6,22.823864,3009.8,6016.576255,33.979097,25.024592
10824,2.3.1,54391.4,4.982317,1710.6,5404.46869,31.254481,22.483432
10825,2.3.1,54351.6,4.855845,1738.2,5472.770217,32.018579,22.813167
10826,2.3.1,54228.0,4.891455,1704,5376.764586,31.237323,22.461012
10827,2.3.1,54296.2,4.982424,1722.4,5504.828724,31.684918,23.026893
10828,2.3.1,54266.8,4.955347,1676.8,5312.32302,30.984044,22.465443
10829,2.3.1,54077.6,5.044202,1679.8,5291.895205,30.918197,22.014253
10830,2.3.1,74277.0,17.296431,2473.6,5780.232728,33.258277,24.092338
10831,2.3.1,74547.8,16.918649,2447.8,5725.293377,32.812401,24.014891
10832,2.3.1,73789.6,16.994739,2440.2,5794.598928,33.098525,24.287915
10833,2.3.1,74929.6,17.67404,2469.2,5682.677322,32.926191,23.812308
10834,2.3.1,74600.2,17.472279,2463.4,5752.304753,33.013047,23.913298
10835,2.3.1,73581.2,16.580548,2436.2,5753.488334,33.15119,24.057871
10836,2.3.1,73645.4,16.549204,2440.6,5751.000686,33.058296,24.067933
10837,2.3.1,74528.2,17.091953,2408,5694.331578,32.357149,23.697165
10838,2.3.1,73136.6,16.510061,2362.8,5646.410906,32.284252,23.664936
10839,2.3.1,74931.2,17.517524,2478.8,5816.678648,33.161876,24.191321
10840,2.3.1,73339.0,16.459307,2452.4,5776.46336,33.436284,24.205522
10841,2.3.1,73366.4,16.522264,2397.8,5661.662549,32.699052,23.572889
10842,2.3.1,74332.4,17.371827,2467.8,5805.17348,33.148321,24.204192
10843,2.3.1,74606.0,17.541214,2470.4,5689.103823,32.974362,23.775479
10844,2.3.1,73457.0,16.299315,2467,5806.822271,33.566968,24.20516
10845,2.3.1,73554.4,16.578561,2454.2,5759.083134,33.266216,24.080459
10846,2.3.1,73962.6,16.917656,2396,5682.729375,32.418307,23.579331
10847,2.3.1,73257.8,16.472021,2393.8,5636.786855,32.680453,23.610746
10848,2.3.1,79878.4,18.665636,2691.2,5926.132185,33.853703,24.69021
10849,2.3.1,71191.2,16.077465,2410,5791.584476,33.872848,24.16557
10850,2.3.1,67751.6,14.316545,2256.4,5645.613266,33.177474,23.397288
10851,2.3.1,79737.2,18.562395,2678.2,5756.947665,33.636185,24.26814
10852,2.3.1,71523.8,15.984765,2417,5766.2267,33.618481,23.886898
10853,2.3.1,66998.4,14.131671,2212.4,5608.224421,32.966378,23.617042
10854,2.3.1,79753.6,18.597652,2745,5994.323157,34.342314,25.01043
10855,2.3.1,71705.4,16.05529,2430.4,5825.931658,33.63947,24.121234
10856,2.3.1,67273.4,14.403747,2225.4,5671.462852,32.935444,23.403227
10857,2.3.1,80062.8,18.593494,2739.2,5889.939578,34.352375,24.803637
10858,2.3.1,71369.2,16.052797,2372.8,5759.403618,33.156962,23.854045
10859,2.3.1,67600.8,14.275375,2245.2,5684.297407,33.26393,23.679514
10860,2.3.1,79811.4,18.548623,2685,5861.560896,33.823723,24.551539
10861,2.3.1,71275.6,16.029396,2428.6,5829.29357,33.86408,24.224028
10862,2.3.1,67291.6,14.330746,2226.8,5645.781661,33.026667,23.463548
10863,2.3.1,80141.0,18.461418,2707,5877.237849,33.822669,24.616658
10864,2.3.1,71378.8,15.91757,2404.6,5685.91824,33.425823,23.736242
10865,2.3.1,67295.4,14.400048,2240,5610.975001,33.02014,23.343063
10866,2.3.1,103014.4,26.031588,3550.6,6224.99907,34.276614,25.961298
10867,2.3.1,94622.8,24.696959,3276.2,6236.720312,34.685439,25.964541
10868,2.3.1,91847.8,23.793855,3194.8,6205.334946,34.770037,25.919982
10869,2.3.1,101501.2,25.304833,3472,6227.245939,34.02188,25.79151
10870,2.3.1,93306.4,24.018279,3215.6,6088.851898,34.351942,25.423092
10871,2.3.1,88463.4,22.703594,2990.6,6007.469267,33.871387,24.934668
10872,2.3.1,101920.0,25.346392,3509.2,6217.149064,34.33132,25.865814
10873,2.3.1,93170.2,24.001148,3213.4,6170.276868,34.534914,25.683835
10874,2.3.1,87941.8,22.550758,3035.8,6142.200355,34.185698,25.323254
10875,2.3.1,127151.8,26.946152,4429.6,6650.946249,34.630808,27.57469
10876,2.3.1,117640.8,25.805516,4042.2,6438.092355,34.403465,26.8537
10877,2.3.1,112760.8,25.168441,3932.2,6494.240537,34.876468,27.063077
10878,2.3.1,126467.4,26.89413,4373.2,6606.747607,34.485461,27.476945
10879,2.3.1,111723.8,25.942738,3857.4,6391.165101,34.548262,26.691077
10880,2.3.1,98023.8,25.150789,3401.8,6219.012359,34.828882,25.940505
10881,2.3.1,101759.6,25.167006,3593.4,6416.809671,34.913344,26.593452
10882,2.3.1,93316.0,24.010877,3171.8,6052.663316,34.027502,25.239932
10883,2.3.1,89388.2,23.016496,3034.8,6022.223759,33.905345,25.017567
10884,2.3.1,101787.6,25.37056,3529.2,6282.490618,34.574267,26.213476
10885,2.3.1,93866.0,24.049784,3226.6,6121.753608,34.269073,25.610083
10886,2.3.1,89428.0,23.130571,3059,6097.570909,34.247571,25.356479
10887,2.3.1,102000.8,25.306616,3502.8,6231.872435,34.326944,26.002252
10888,2.3.1,92822.6,24.027682,3156.2,6035.048722,34.065446,25.29217
10889,2.3.1,89574.8,22.970326,3074,6100.950496,34.210182,25.43031
10890,2.3.1,101706.2,25.607417,3552.6,6340.942357,34.820094,26.303395
10891,2.3.1,93132.2,23.690435,3122,6007.817021,33.614491,25.167273
10892,2.3.1,88018.2,22.665434,2962.6,5909.228258,33.660067,24.716311
10893,2.3.1,103617.2,25.794222,3664.8,6465.885554,35.208219,26.871914
10894,2.3.1,94279.4,24.313672,3282.8,6199.052533,34.809228,25.895278
10895,2.3.1,90594.0,23.486764,3113.8,6044.562036,34.186626,25.133134
10896,2.3.1,100296.6,25.00481,3513.8,6380.814145,34.953266,26.489813
10897,2.3.1,93068.4,23.842328,3182,6098.900107,34.290081,25.437229
10898,2.3.1,89497.2,23.056843,3051.4,6014.637784,33.878348,24.896161
10899,2.3.1,101673.2,25.22091,3502.4,6225.522525,34.290482,25.878423
10900,2.3.1,92727.2,23.992496,3230.2,6219.696313,34.783535,25.844181
10901,2.3.1,89257.4,23.11634,3050.2,6039.950983,34.189277,25.328607
10902,2.3.1,124770.8,26.896803,4320,6608.633739,34.603455,27.471962
10903,2.3.1,116836.4,25.669371,3992.4,6390.660837,34.250308,26.853399
10904,2.3.1,110508.6,24.507761,3865.8,6481.979444,35.059115,27.060921
10905,2.3.1,124761.2,26.860127,4363.2,6644.58564,34.852007,27.60583
10906,2.3.1,116095.6,25.602094,4053,6539.693669,34.997844,27.354793
10907,2.3.1,99262.6,24.829018,3419.8,6135.352753,34.549226,25.791203
10908,2.3.1,100521.8,25.071208,3445.6,6196.571347,34.355357,25.754393
10909,2.3.1,92876.6,23.920182,3186.8,6118.97577,34.291412,25.475463
10910,2.3.1,89665.0,23.126769,3108.6,6135.855863,34.463014,25.412451
10911,2.3.1,101909.2,25.365114,3502,6254.006884,34.224298,25.957039
10912,2.3.1,92375.6,23.925342,3169.4,6087.506036,34.318751,25.35755
10913,2.3.1,89354.4,23.194076,3049.8,6042.844119,34.14123,25.348288
10914,2.3.1,101960.6,25.455638,3565.6,6345.441552,34.875842,26.402537
10915,2.3.1,93402.4,24.080833,3239,6154.075911,34.496385,25.651723
10916,2.3.1,89913.6,23.159188,3059.8,6098.03318,34.080283,25.42267
10917,2.3.1,101815.6,25.237068,3515.8,6245.40059,34.391818,25.944025
10918,2.3.1,93923.8,24.069084,3183.4,6120.308279,33.922088,25.428251
10919,2.3.1,89475.2,23.072375,3079.8,6118.452215,34.404828,25.481435
10920,2.3.1,54436.4,5.014276,1720.6,5422.054607,31.499945,22.65708
10921,2.3.1,54302.8,5.005758,1703.8,5325.661783,31.276011,22.204526
10922,2.3.1,53938.2,4.825849,1666,5253.554423,30.823333,21.91485
10923,2.3.1,54299.4,5.032242,1678.6,5247.358354,31.049672,22.179572
10924,2.3.1,54031.8,5.125556,1729,5499.110972,31.722186,22.849008
10925,2.3.1,54389.2,5.033569,1702.4,5368.534518,31.315574,22.434448
10926,2.3.1,74173.6,17.28244,2480.2,5824.251783,33.48419,24.299386
10927,2.3.1,73157.2,16.56994,2408.8,5804.678136,32.873818,24.126902
10928,2.3.1,74061.0,16.798891,2399.6,5664.941256,32.479333,23.754611
10929,2.3.1,75510.2,18.022195,2561.8,5852.763298,33.726704,24.270204
10930,2.3.1,75034.8,17.773042,2518,5762.298111,33.410086,24.101499
10931,2.3.1,73288.2,16.462763,2371.4,5640.868669,32.420175,23.625358
10932,2.3.1,73160.0,16.493866,2368.4,5645.483177,32.501608,23.535323
10933,2.3.1,72934.2,16.521595,2425.8,5807.121505,33.343508,24.262255
10934,2.3.1,72815.0,16.405982,2409.2,5673.327639,33.093117,23.792654
10935,2.3.1,74431.0,17.175761,2459.2,5776.758834,33.117103,24.132415
10936,2.3.1,72599.6,16.241835,2364.6,5696.640558,32.562685,23.627903
10937,2.3.1,72787.0,16.451351,2431,5777.004172,33.37815,24.172135
10938,2.3.1,74160.0,17.354395,2462.8,5764.071345,33.132853,24.035353
10939,2.3.1,75008.4,17.698047,2487.4,5746.858943,33.146146,24.062694
10940,2.3.1,73601.0,16.12305,2458.2,5773.126622,33.257267,23.990507
10941,2.3.1,73165.2,16.512428,2393.4,5660.657325,32.701551,23.564711
10942,2.3.1,73363.6,16.647485,2427,5765.49891,33.271446,24.270386
10943,2.3.1,73234.4,16.471349,2413.4,5761.729458,32.948963,24.121051
10944,2.3.1,54545.2,5.770916,1733.2,5382.184598,31.542917,22.356247
10945,2.3.1,54780.6,6.144276,1751.8,5418.485034,31.935158,22.77405
10946,2.3.1,54519.8,6.006189,1686.8,5204.932608,30.918142,21.788337
10947,2.3.1,54706.0,5.748835,1742.2,5378.711419,31.522951,22.329707
10948,2.3.1,54967.4,6.035552,1759,5454.997547,31.87155,22.637074
10949,2.3.1,54663.8,6.120963,1742.8,5397.84985,31.636065,22.496178
10950,2.3.1,54704.0,5.858532,1759.2,5486.118712,32.016394,22.766288
10951,2.3.1,54636.6,6.010606,1735,5406.419913,31.554098,22.339722
10952,2.3.1,54534.2,6.097582,1735,5463.368531,31.899618,22.77946
10953,2.3.1,54483.4,5.70569,1723.4,5400.140217,31.472405,22.464728
10954,2.3.1,54607.2,5.961609,1758.8,5424.175144,32.075027,22.703652
10955,2.3.1,54416.0,6.05004,1732.8,5414.865196,31.625902,22.512189
10956,2.3.1,54555.2,5.688074,1750.2,5486.155437,31.945519,22.810802
10957,2.3.1,54731.8,5.989259,1723,5337.58581,31.348084,22.203452
10958,2.3.1,54656.4,6.143111,1731.8,5379.482133,31.578056,22.440948
10959,2.3.1,54727.8,5.549488,1811,5529.223854,32.80037,23.004391
10960,2.3.1,54888.8,5.986182,1745.6,5422.267152,31.702802,22.533063
10961,2.3.1,54532.2,6.091401,1750.6,5519.921919,32.049836,23.020112
10962,2.3.1,62134.0,11.345699,1955,5496.674249,31.570782,22.880073
10963,2.3.1,64467.0,12.492987,2042.2,5477.436432,31.560781,22.885567
10964,2.3.1,64498.4,12.538835,2012.2,5408.785856,31.233213,22.725031
10965,2.3.1,60845.4,10.096688,1908.4,5480.769098,31.32091,22.816386
10966,2.3.1,60871.8,10.535333,1975,5589.102713,32.279851,23.180056
10967,2.3.1,61195.8,10.745927,1924.8,5454.084128,31.421429,22.765958
10968,2.3.1,60235.6,9.83731,1881.8,5392.666848,31.083513,22.557412
10969,2.3.1,61404.4,10.726414,1916.4,5462.756717,31.15679,22.753029
10970,2.3.1,60722.6,10.48701,1920,5505.201775,31.717264,22.924414
10971,2.3.1,68333.6,14.165468,2204.2,5582.584973,32.066248,23.533363
10972,2.3.1,67412.0,13.987409,2144.8,5531.94354,31.671552,23.054202
10973,2.3.1,67232.0,14.0401,2111.8,5651.122004,31.324714,23.496839
10974,2.3.1,67008.8,13.495495,2130.6,5568.226352,31.819244,23.189011
10975,2.3.1,65858.0,13.102087,2087.2,5573.874495,31.695472,23.122379
10976,2.3.1,67027.4,13.842866,2105.6,5524.508803,31.542429,23.147235
10977,2.3.1,60404.8,9.852475,1914.4,5546.083081,31.657678,23.140283
10978,2.3.1,61119.2,10.679001,1942.8,5496.786201,31.830806,23.170025
10979,2.3.1,60910.2,10.440417,1896.8,5416.494891,31.310102,22.664065
10980,2.3.1,59688.0,9.742921,1913.6,5543.79384,32.076536,23.193593
10981,2.3.1,61275.4,10.57149,1922.4,5463.28591,31.26015,22.701838
10982,2.3.1,60979.6,10.591168,1938.2,5486.420779,31.707346,22.895347
10983,2.3.1,61393.4,10.352817,1939.2,5466.796656,31.346824,22.769515
10984,2.3.1,59721.4,9.6478,1892.2,5464.583888,31.075199,22.648607
10985,2.3.1,60879.0,10.52225,1945.8,5597.957754,31.881704,23.317827
10986,2.3.1,60356.4,9.698621,1921.4,5431.610577,31.162627,22.857291
10987,2.3.1,61257.0,10.568908,1969.6,5600.782733,32.230127,23.34138
10988,2.3.1,61231.6,10.51929,1911.6,5439.098415,31.393503,22.872752
10989,2.3.1,64848.6,12.494012,2033.8,5494.505173,31.070529,22.765074
10990,2.3.1,63368.6,11.787919,2017.4,5520.753221,31.860276,23.159308
10991,2.3.1,62533.8,11.439817,1968.8,5463.904719,31.321603,22.694355
10992,2.3.1,59442.2,9.511525,1871.6,5487.580334,31.664102,22.892964
10993,2.3.1,61210.2,10.572907,1933.2,5528.222993,31.565759,23.090485
10994,2.3.1,60956.2,10.670991,1957.4,5639.490637,32.082012,23.411218
10995,2.3.1,60873.6,10.177324,1928.2,5451.660749,31.599609,22.676506
10996,2.3.1,60748.6,10.285747,1930.4,5471.976842,31.696364,22.82202
10997,2.3.1,60765.2,10.038103,1980.8,5547.836254,32.227611,23.102751
10998,2.3.1,66697.4,13.41402,2127.6,5584.758665,31.84495,23.169467
10999,2.3.1,64696.2,12.565094,2015,5449.315792,31.14888,22.853016
11000,2.3.1,65379.0,13.030712,2049.6,5443.417785,31.319745,22.743089
11001,2.3.1,64428.2,12.41436,2030.2,5479.758789,31.492097,22.957211
11002,2.3.1,64720.6,12.334761,2057.6,5561.226944,31.801478,23.152845
11003,2.3.1,64468.4,12.669329,2055.4,5591.995836,32.116886,23.465603
11004,2.3.1,60374.6,9.899898,1905.4,5454.626391,31.373463,22.791488
11005,2.3.1,61254.0,10.62048,1930.8,5466.719313,31.61614,22.994416
11006,2.3.1,60504.4,10.329399,1940.8,5551.42544,32.016769,23.226921
11007,2.3.1,59541.0,9.557366,1895.4,5557.447766,31.926294,23.259496
11008,2.3.1,60947.8,10.42825,1923.6,5496.03531,31.306266,22.794941
11009,2.3.1,60666.0,10.425585,1904.8,5455.388469,31.374363,22.955961
11010,2.3.1,61298.0,10.417806,1952.4,5629.176848,31.808971,23.456391
11011,2.3.1,61319.0,10.750782,1960.8,5547.231101,31.891433,23.228872
11012,2.3.1,61180.8,10.552847,1926.2,5478.838004,31.51461,22.952847
11013,2.3.1,59699.2,9.773791,1822.4,5370.700887,30.759262,22.496926
11014,2.3.1,61098.6,10.626473,1936.4,5486.794084,31.51706,22.794284
11015,2.3.1,60783.0,10.262314,1923.2,5522.423224,31.721453,23.088596
11016,2.3.1,54189.4,5.026768,1688.2,5351.121193,30.983497,22.245364
11017,2.3.1,54272.2,5.016552,1693.4,5387.977616,31.033934,22.436047
11018,2.3.1,54168.4,4.953241,1723.8,5513.763529,31.541581,22.969643
11019,2.3.1,54073.2,5.051809,1701.6,5367.821734,31.128634,22.271263
11020,2.3.1,54187.8,4.951333,1687,5435.709655,30.933661,22.540976
11021,2.3.1,54162.6,5.037408,1680.8,5368.666125,30.889945,22.466057
11022,2.3.1,60735.0,9.941764,1921.2,5604.091821,31.678139,23.43289
11023,2.3.1,59227.4,8.178402,1839.6,5437.890534,30.982264,22.575192
11024,2.3.1,58469.0,7.58896,1806.4,5424.675273,30.758695,22.448489
11025,2.3.1,59354.0,8.996125,1911.4,5541.11851,31.995568,23.008633
11026,2.3.1,59985.0,9.405908,1861.2,5462.126931,30.902243,22.584226
11027,2.3.1,58240.8,7.690843,1808.4,5427.55387,30.90233,22.565969
11028,2.3.1,58378.4,7.595303,1792,5397.07999,30.888731,22.662315
11029,2.3.1,58361.2,7.864088,1844.8,5464.83317,31.361352,22.70653
11030,2.3.1,58021.8,7.506576,1781.2,5339.69466,30.535529,22.169104
11031,2.3.1,59528.6,9.04212,1862.6,5475.889228,31.364652,22.758225
11032,2.3.1,58176.8,7.644318,1784.4,5303.948398,30.664471,22.349494
11033,2.3.1,58288.0,7.614888,1816,5435.337817,31.228269,22.820857
11034,2.3.1,59232.6,9.068381,1850.2,5345.902791,31.14317,22.49969
11035,2.3.1,59097.0,8.886897,1845.6,5398.690641,31.311282,22.550236
11036,2.3.1,58147.0,7.578424,1845.6,5421.176593,31.440954,22.76168
11037,2.3.1,58210.8,7.32023,1786.6,5464.750367,30.648091,22.645298
11038,2.3.1,58174.6,7.363291,1822,5435.084106,31.215865,22.56352
11039,2.3.1,57789.0,7.325838,1810.6,5422.189707,31.046442,22.581805
11040,2.3.1,54779.2,5.977415,1782.4,5513.009826,32.324587,22.94357
11041,2.3.1,54725.0,6.243301,1734.4,5351.421665,31.670737,22.299646
11042,2.3.1,54779.8,6.248364,1759.4,5429.102393,31.846007,22.509868
11043,2.3.1,54595.6,6.0607,1750.4,5383.206864,31.840963,22.303502
11044,2.3.1,54637.2,6.335932,1781.4,5514.696905,32.403279,22.785388
11045,2.3.1,54784.2,6.038182,1750.4,5402.98884,31.8,22.478479
11046,2.3.1,54743.2,5.936,1734.6,5440.759083,31.439979,22.460497
11047,2.3.1,54958.2,6.216,1771.6,5473.097353,32.062454,22.837401
11048,2.3.1,54818.6,6.161455,1737.2,5392.384134,31.449498,22.448575
11049,2.3.1,55009.0,5.891344,1764,5535.598507,31.891909,22.847751
11050,2.3.1,54738.8,6.426357,1722.2,5410.735894,31.433771,22.40598
11051,2.3.1,54691.6,6.12718,1774,5442.765543,32.260724,22.632379
