,performance,revision
4890,35.198,1.0.0
4891,26.714,1.0.0
4892,23.296,1.0.0
4893,15.898,1.0.0
4894,16.374,1.0.0
4895,11.598,1.0.0
4896,162.398,1.0.0
4897,79.764,1.0.0
4898,80.898,1.0.0
4899,41.35,1.0.0
4900,55.128,1.0.0
4901,27.27,1.0.0
4902,31.696,1.0.0
4903,27.944,1.0.0
4904,41.066,1.0.0
4905,59.082,1.0.0
4906,79.492,1.0.0
4907,84.522,1.0.0
4908,37.132,1.0.0
4909,39.538,1.0.0
4910,32.808,1.0.0
4911,27.614,1.0.0
4912,22.282,1.0.0
4913,20.01,1.0.0
4914,28.758,1.0.0
4915,14.856,1.0.0
4916,15.588,1.0.0
4917,8.362,1.0.0
4918,10.95,1.0.0
4919,5.926,1.0.0
4920,11.386,1.0.0
4921,9.858,1.0.0
4922,7.064,1.0.0
4923,5.936,1.0.0
4924,5.294,1.0.0
4925,4.502,1.0.0
4926,16.472,1.0.0
4927,14.482,1.0.0
4928,13.304,1.0.0
4929,9.238,1.0.0
4930,9.452,1.0.0
4931,6.902,1.0.0
4932,81.014,1.0.0
4933,40.224,1.0.0
4934,40.98,1.0.0
4935,20.336,1.0.0
4936,27.29,1.0.0
4937,13.32,1.0.0
4938,29.526,1.0.0
4939,22.038,1.0.0
4940,17.272,1.0.0
4941,12.674,1.0.0
4942,12.752,1.0.0
4943,9.212,1.0.0
4944,35.162,1.0.0
4945,26.868,1.0.0
4946,23.262,1.0.0
4947,15.872,1.0.0
4948,16.406,1.0.0
4949,11.682,1.0.0
4950,162.85,1.0.0
4951,79.926,1.0.0
4952,80.854,1.0.0
4953,41.368,1.0.0
4954,55.144,1.0.0
4955,27.292,1.0.0
4956,31.652,1.0.0
4957,27.844,1.0.0
4958,41.06,1.0.0
4959,59.094,1.0.0
4960,79.278,1.0.0
4961,84.458,1.0.0
4962,37.054,1.0.0
4963,39.56,1.0.0
4964,32.794,1.0.0
4965,27.7,1.0.0
4966,22.252,1.0.0
4967,19.948,1.0.0
4968,28.706,1.0.0
4969,14.8,1.0.0
4970,15.558,1.0.0
4971,8.262,1.0.0
4972,10.812,1.0.0
4973,5.844,1.0.0
4974,11.334,1.0.0
4975,8.562,1.0.0
4976,7.038,1.0.0
4977,5.19,1.0.0
4978,5.3,1.0.0
4979,3.878,1.0.0
4980,16.57,1.0.0
4981,11.238,1.0.0
4982,13.172,1.0.0
4983,8.168,1.0.0
4984,9.398,1.0.0
4985,5.95,1.0.0
4986,80.986,1.0.0
4987,40.238,1.0.0
4988,41.028,1.0.0
4989,20.318,1.0.0
4990,27.23,1.0.0
4991,13.316,1.0.0
4992,29.482,1.0.0
4993,20.182,1.0.0
4994,17.362,1.0.0
4995,11.662,1.0.0
4996,12.868,1.0.0
4997,8.492,1.0.0
4998,34.984,1.0.0
4999,23.008,1.0.0
5000,23.43,1.0.0
5001,14.548,1.0.0
5002,16.484,1.0.0
5003,10.336,1.0.0
5004,162.72,1.0.0
5005,79.802,1.0.0
5006,81.194,1.0.0
5007,41.268,1.0.0
5008,55.066,1.0.0
5009,27.192,1.0.0
5010,31.644,1.0.0
5011,22.804,1.0.0
5012,41.078,1.0.0
5013,44.55,1.0.0
5014,79.366,1.0.0
5015,59.886,1.0.0
5016,37.192,1.0.0
5017,25.602,1.0.0
5018,32.794,1.0.0
5019,20.082,1.0.0
5020,22.236,1.0.0
5021,13.77,1.0.0
5022,28.694,1.0.0
5023,14.786,1.0.0
5024,15.602,1.0.0
5025,8.276,1.0.0
5026,10.856,1.0.0
5027,5.858,1.0.0
5028,11.292,1.0.0
5029,8.626,1.0.0
5030,7.062,1.0.0
5031,5.178,1.0.0
5032,5.284,1.0.0
5033,3.886,1.0.0
5034,16.472,1.0.0
5035,11.026,1.0.0
5036,13.208,1.0.0
5037,8.184,1.0.0
5038,9.382,1.0.0
5039,5.968,1.0.0
5040,81.144,1.0.0
5041,40.352,1.0.0
5042,40.964,1.0.0
5043,20.398,1.0.0
5044,27.428,1.0.0
5045,13.312,1.0.0
5046,29.642,1.0.0
5047,20.342,1.0.0
5048,17.258,1.0.0
5049,11.554,1.0.0
5050,12.844,1.0.0
5051,8.548,1.0.0
5052,35.096,1.0.0
5053,22.982,1.0.0
5054,23.314,1.0.0
5055,14.632,1.0.0
5056,16.422,1.0.0
5057,10.394,1.0.0
5058,162.564,1.0.0
5059,79.764,1.0.0
5060,80.962,1.0.0
5061,41.4,1.0.0
5062,54.966,1.0.0
5063,27.204,1.0.0
5064,31.762,1.0.0
5065,22.788,1.0.0
5066,41.148,1.0.0
5067,44.344,1.0.0
5068,79.34,1.0.0
5069,60.008,1.0.0
5070,37.116,1.0.0
5071,25.666,1.0.0
5072,32.754,1.0.0
5073,20.116,1.0.0
5074,22.324,1.0.0
5075,13.718,1.0.0
5076,36.25,1.0.0
5077,18.62,1.0.0
5078,19.184,1.0.0
5079,10.208,1.0.0
5080,13.368,1.0.0
5081,7.226,1.0.0
5082,11.446,1.0.0
5083,9.722,1.0.0
5084,7.092,1.0.0
5085,5.856,1.0.0
5086,5.274,1.0.0
5087,4.464,1.0.0
5088,16.638,1.0.0
5089,14.422,1.0.0
5090,13.236,1.0.0
5091,9.74,1.0.0
5092,10.932,1.0.0
5093,7.574,1.0.0
5094,105.552,1.0.0
5095,52.694,1.0.0
5096,53.148,1.0.0
5097,26.16,1.0.0
5098,35.372,1.0.0
5099,17.564,1.0.0
5100,29.592,1.0.0
5101,21.922,1.0.0
5102,17.334,1.0.0
5103,12.654,1.0.0
5104,12.804,1.0.0
5105,9.268,1.0.0
5106,35.158,1.0.0
5107,26.728,1.0.0
5108,23.29,1.0.0
5109,16.35,1.0.0
5110,18.08,1.0.0
5111,12.314,1.0.0
5112,218.542,1.0.0
5113,107.682,1.0.0
5114,110.636,1.0.0
5115,55.18,1.0.0
5116,74.06,1.0.0
5117,36.65,1.0.0
5118,31.658,1.0.0
5119,27.824,1.0.0
5120,52.424,1.0.0
5121,89.574,1.0.0
5122,79.244,1.0.0
5123,82.032,1.0.0
5124,37.296,1.0.0
5125,39.754,1.0.0
5126,32.51,1.0.0
5127,29.142,1.0.0
5128,23.804,1.0.0
5129,21.104,1.0.0
5130,36.158,1.0.0
5131,18.504,1.0.0
5132,19.252,1.0.0
5133,10.218,1.0.0
5134,13.39,1.0.0
5135,7.262,1.0.0
5136,11.438,1.0.0
5137,9.748,1.0.0
5138,7.088,1.0.0
5139,5.872,1.0.0
5140,5.252,1.0.0
5141,4.404,1.0.0
5142,16.622,1.0.0
5143,14.306,1.0.0
5144,13.28,1.0.0
5145,9.718,1.0.0
5146,10.962,1.0.0
5147,7.62,1.0.0
5148,105.434,1.0.0
5149,52.614,1.0.0
5150,53.266,1.0.0
5151,26.274,1.0.0
5152,35.346,1.0.0
5153,17.512,1.0.0
5154,29.76,1.0.0
5155,21.898,1.0.0
5156,17.296,1.0.0
5157,12.592,1.0.0
5158,12.884,1.0.0
5159,9.174,1.0.0
5160,35.136,1.0.0
5161,26.654,1.0.0
5162,23.362,1.0.0
5163,16.254,1.0.0
5164,18.09,1.0.0
5165,12.33,1.0.0
5166,218.842,1.0.0
5167,107.558,1.0.0
5168,110.69,1.0.0
5169,55.202,1.0.0
5170,73.974,1.0.0
5171,36.598,1.0.0
5172,31.72,1.0.0
5173,28.042,1.0.0
5174,52.246,1.0.0
5175,89.714,1.0.0
5176,79.092,1.0.0
5177,82.152,1.0.0
5178,37.126,1.0.0
5179,39.536,1.0.0
5180,32.928,1.0.0
5181,29.11,1.0.0
5182,23.746,1.0.0
5183,21.126,1.0.0
5184,36.488,1.0.0
5185,18.49,1.0.0
5186,19.238,1.0.0
5187,10.18,1.0.0
5188,13.442,1.0.0
5189,7.198,1.0.0
5190,11.408,1.0.0
5191,8.56,1.0.0
5192,7.076,1.0.0
5193,5.23,1.0.0
5194,5.29,1.0.0
5195,3.952,1.0.0
5196,16.502,1.0.0
5197,11.186,1.0.0
5198,13.258,1.0.0
5199,8.226,1.0.0
5200,10.864,1.0.0
5201,6.632,1.0.0
5202,105.246,1.0.0
5203,52.444,1.0.0
5204,53.244,1.0.0
5205,26.184,1.0.0
5206,35.436,1.0.0
5207,17.516,1.0.0
5208,29.688,1.0.0
5209,20.352,1.0.0
5210,17.29,1.0.0
5211,11.632,1.0.0
5212,12.766,1.0.0
5213,8.534,1.0.0
5214,35.228,1.0.0
5215,23.086,1.0.0
5216,23.184,1.0.0
5217,14.638,1.0.0
5218,18.062,1.0.0
5219,11.136,1.0.0
5220,219.006,1.0.0
5221,107.716,1.0.0
5222,110.748,1.0.0
5223,55.17,1.0.0
5224,74.232,1.0.0
5225,36.706,1.0.0
5226,31.82,1.0.0
5227,22.798,1.0.0
5228,52.19,1.0.0
5229,66.58,1.0.0
5230,79.148,1.0.0
5231,58.362,1.0.0
5232,37.22,1.0.0
5233,25.542,1.0.0
5234,32.656,1.0.0
5235,19.958,1.0.0
5236,23.72,1.0.0
5237,14.33,1.0.0
5238,36.232,1.0.0
5239,18.51,1.0.0
5240,19.242,1.0.0
5241,10.136,1.0.0
5242,13.342,1.0.0
5243,7.176,1.0.0
5244,11.322,1.0.0
5245,8.612,1.0.0
5246,7.088,1.0.0
5247,5.218,1.0.0
5248,5.262,1.0.0
5249,3.952,1.0.0
5250,16.538,1.0.0
5251,11.108,1.0.0
5252,13.306,1.0.0
5253,8.144,1.0.0
5254,10.912,1.0.0
5255,6.618,1.0.0
5256,105.636,1.0.0
5257,52.388,1.0.0
5258,53.48,1.0.0
5259,26.116,1.0.0
5260,35.348,1.0.0
5261,17.384,1.0.0
5262,29.624,1.0.0
5263,20.314,1.0.0
5264,17.318,1.0.0
5265,11.724,1.0.0
5266,12.812,1.0.0
5267,8.552,1.0.0
5268,35.13,1.0.0
5269,23.02,1.0.0
5270,23.322,1.0.0
5271,14.562,1.0.0
5272,18.11,1.0.0
5273,11.128,1.0.0
5274,218.724,1.0.0
5275,107.794,1.0.0
5276,110.782,1.0.0
5277,55.316,1.0.0
5278,74.056,1.0.0
5279,36.604,1.0.0
5280,31.708,1.0.0
5281,22.744,1.0.0
5282,52.326,1.0.0
5283,66.524,1.0.0
5284,79.108,1.0.0
5285,58.394,1.0.0
5286,37.04,1.0.0
5287,25.64,1.0.0
5288,32.698,1.0.0
5289,19.99,1.0.0
5290,23.708,1.0.0
5291,14.34,1.0.0
5292,36.294,1.0.0
5293,18.688,1.0.0
5294,19.14,1.0.0
5295,10.212,1.0.0
5296,13.426,1.0.0
5297,7.206,1.0.0
5298,11.418,1.0.0
5299,9.702,1.0.0
5300,7.06,1.0.0
5301,5.868,1.0.0
5302,5.274,1.0.0
5303,4.456,1.0.0
5304,16.558,1.0.0
5305,14.416,1.0.0
5306,13.354,1.0.0
5307,9.614,1.0.0
5308,10.922,1.0.0
5309,7.622,1.0.0
5310,105.894,1.0.0
5311,52.764,1.0.0
5312,53.128,1.0.0
5313,26.168,1.0.0
5314,35.34,1.0.0
5315,17.586,1.0.0
5316,29.76,1.0.0
5317,21.908,1.0.0
5318,17.282,1.0.0
5319,12.592,1.0.0
5320,12.782,1.0.0
5321,9.126,1.0.0
5322,35.16,1.0.0
5323,26.704,1.0.0
5324,23.364,1.0.0
5325,16.278,1.0.0
5326,18.114,1.0.0
5327,12.31,1.0.0
5328,218.426,1.0.0
5329,107.55,1.0.0
5330,110.908,1.0.0
5331,55.276,1.0.0
5332,74.22,1.0.0
5333,36.712,1.0.0
5334,31.808,1.0.0
5335,28.152,1.0.0
5336,52.332,1.0.0
5337,89.892,1.0.0
5338,78.946,1.0.0
5339,82.096,1.0.0
5340,37.198,1.0.0
5341,39.366,1.0.0
5342,32.464,1.0.0
5343,29.292,1.0.0
5344,23.8,1.0.0
5345,21.038,1.0.0
5346,36.158,1.0.0
5347,18.536,1.0.0
5348,19.294,1.0.0
5349,10.192,1.0.0
5350,13.36,1.0.0
5351,7.218,1.0.0
5352,11.37,1.0.0
5353,9.68,1.0.0
5354,7.078,1.0.0
5355,5.892,1.0.0
5356,5.312,1.0.0
5357,4.44,1.0.0
5358,16.634,1.0.0
5359,14.44,1.0.0
5360,13.192,1.0.0
5361,9.706,1.0.0
5362,10.966,1.0.0
5363,7.616,1.0.0
5364,105.58,1.0.0
5365,52.516,1.0.0
5366,53.094,1.0.0
5367,26.22,1.0.0
5368,35.522,1.0.0
5369,17.544,1.0.0
5370,29.574,1.0.0
5371,21.894,1.0.0
5372,17.294,1.0.0
5373,12.77,1.0.0
5374,12.84,1.0.0
5375,9.182,1.0.0
5376,35.224,1.0.0
5377,26.628,1.0.0
5378,23.242,1.0.0
5379,16.278,1.0.0
5380,18.122,1.0.0
5381,12.344,1.0.0
5382,218.648,1.0.0
5383,107.734,1.0.0
5384,110.578,1.0.0
5385,55.32,1.0.0
5386,74.054,1.0.0
5387,36.636,1.0.0
5388,31.63,1.0.0
5389,27.89,1.0.0
5390,52.362,1.0.0
5391,89.616,1.0.0
5392,79.292,1.0.0
5393,81.764,1.0.0
5394,37.46,1.0.0
5395,39.516,1.0.0
5396,32.566,1.0.0
5397,29.262,1.0.0
5398,23.818,1.0.0
5399,21.05,1.0.0
5400,36.256,1.0.0
5401,18.488,1.0.0
5402,19.23,1.0.0
5403,10.262,1.0.0
5404,13.34,1.0.0
5405,7.214,1.0.0
5406,11.352,1.0.0
5407,8.568,1.0.0
5408,7.036,1.0.0
5409,5.232,1.0.0
5410,5.296,1.0.0
5411,3.95,1.0.0
5412,16.544,1.0.0
5413,11.178,1.0.0
5414,13.242,1.0.0
5415,8.22,1.0.0
5416,10.924,1.0.0
5417,6.674,1.0.0
5418,105.958,1.0.0
5419,52.252,1.0.0
5420,53.16,1.0.0
5421,26.134,1.0.0
5422,35.458,1.0.0
5423,17.524,1.0.0
5424,29.726,1.0.0
5425,20.39,1.0.0
5426,17.286,1.0.0
5427,11.622,1.0.0
5428,12.794,1.0.0
5429,8.518,1.0.0
5430,35.142,1.0.0
5431,23.008,1.0.0
5432,23.266,1.0.0
5433,14.58,1.0.0
5434,18.038,1.0.0
5435,11.052,1.0.0
5436,218.486,1.0.0
5437,107.736,1.0.0
5438,110.592,1.0.0
5439,55.166,1.0.0
5440,74.072,1.0.0
5441,36.596,1.0.0
5442,31.672,1.0.0
5443,22.812,1.0.0
5444,52.268,1.0.0
5445,66.486,1.0.0
5446,78.996,1.0.0
5447,58.348,1.0.0
5448,37.09,1.0.0
5449,25.55,1.0.0
5450,32.714,1.0.0
5451,19.846,1.0.0
5452,23.684,1.0.0
5453,14.378,1.0.0
5454,36.226,1.0.0
5455,18.558,1.0.0
5456,19.24,1.0.0
5457,10.168,1.0.0
5458,13.394,1.0.0
5459,7.194,1.0.0
5460,11.438,1.0.0
5461,8.61,1.0.0
5462,7.036,1.0.0
5463,5.21,1.0.0
5464,5.324,1.0.0
5465,3.926,1.0.0
5466,16.586,1.0.0
5467,11.144,1.0.0
5468,13.232,1.0.0
5469,8.15,1.0.0
5470,10.894,1.0.0
5471,6.65,1.0.0
5472,105.618,1.0.0
5473,52.528,1.0.0
5474,53.278,1.0.0
5475,26.222,1.0.0
5476,35.384,1.0.0
5477,17.414,1.0.0
5478,29.612,1.0.0
5479,20.328,1.0.0
5480,17.246,1.0.0
5481,11.654,1.0.0
5482,12.914,1.0.0
5483,8.58,1.0.0
5484,35.14,1.0.0
5485,22.884,1.0.0
5486,23.292,1.0.0
5487,14.596,1.0.0
5488,18.07,1.0.0
5489,11.076,1.0.0
5490,218.366,1.0.0
5491,107.662,1.0.0
5492,110.826,1.0.0
5493,55.214,1.0.0
5494,74.092,1.0.0
5495,36.614,1.0.0
5496,31.676,1.0.0
5497,22.888,1.0.0
5498,52.186,1.0.0
5499,66.536,1.0.0
5500,78.958,1.0.0
5501,58.442,1.0.0
5502,37.096,1.0.0
5503,25.558,1.0.0
5504,32.636,1.0.0
5505,19.926,1.0.0
5506,23.696,1.0.0
5507,14.46,1.0.0
5508,28.674,1.0.0
5509,14.87,1.0.0
5510,15.632,1.0.0
5511,8.306,1.0.0
5512,10.942,1.0.0
5513,5.93,1.0.0
5514,11.356,1.0.0
5515,9.854,1.0.0
5516,6.978,1.0.0
5517,5.928,1.0.0
5518,5.286,1.0.0
5519,4.454,1.0.0
5520,16.532,1.0.0
5521,14.47,1.0.0
5522,13.172,1.0.0
5523,9.268,1.0.0
5524,9.358,1.0.0
5525,6.896,1.0.0
5526,81.066,1.0.0
5527,40.344,1.0.0
5528,41.002,1.0.0
5529,20.42,1.0.0
5530,27.29,1.0.0
5531,13.308,1.0.0
5532,29.498,1.0.0
5533,21.874,1.0.0
5534,17.304,1.0.0
5535,12.68,1.0.0
5536,12.818,1.0.0
5537,9.164,1.0.0
5538,35.164,1.0.0
5539,26.676,1.0.0
5540,23.256,1.0.0
5541,15.846,1.0.0
5542,16.378,1.0.0
5543,11.592,1.0.0
5544,162.404,1.0.0
5545,79.91,1.0.0
5546,81.17,1.0.0
5547,41.33,1.0.0
5548,55.072,1.0.0
5549,27.156,1.0.0
5550,31.782,1.0.0
5551,28.064,1.0.0
5552,41.078,1.0.0
5553,59.116,1.0.0
5554,79.352,1.0.0
5555,84.358,1.0.0
5556,37.204,1.0.0
5557,39.65,1.0.0
5558,32.808,1.0.0
5559,27.58,1.0.0
5560,22.368,1.0.0
5561,19.87,1.0.0
5562,28.746,1.0.0
5563,14.79,1.0.0
5564,15.856,1.0.0
5565,8.232,1.0.0
5566,11.006,1.0.0
5567,5.872,1.0.0
5568,11.37,1.0.0
5569,8.668,1.0.0
5570,7.05,1.0.0
5571,5.266,1.0.0
5572,5.28,1.0.0
5573,3.858,1.0.0
5574,16.652,1.0.0
5575,11.256,1.0.0
5576,13.186,1.0.0
5577,8.15,1.0.0
5578,9.354,1.0.0
5579,5.978,1.0.0
5580,81.122,1.0.0
5581,40.146,1.0.0
5582,40.934,1.0.0
5583,20.406,1.0.0
5584,27.384,1.0.0
5585,13.298,1.0.0
5586,29.576,1.0.0
5587,20.37,1.0.0
5588,17.284,1.0.0
5589,11.66,1.0.0
5590,12.836,1.0.0
5591,8.618,1.0.0
5592,35.108,1.0.0
5593,23.002,1.0.0
5594,23.3,1.0.0
5595,14.52,1.0.0
5596,16.492,1.0.0
5597,10.382,1.0.0
5598,162.552,1.0.0
5599,79.846,1.0.0
5600,80.886,1.0.0
5601,41.31,1.0.0
5602,55.012,1.0.0
5603,27.344,1.0.0
5604,31.584,1.0.0
5605,22.796,1.0.0
5606,41.06,1.0.0
5607,44.554,1.0.0
5608,79.294,1.0.0
5609,59.726,1.0.0
5610,37.198,1.0.0
5611,25.484,1.0.0
5612,32.752,1.0.0
5613,20.048,1.0.0
5614,22.244,1.0.0
5615,13.75,1.0.0
5616,36.164,1.0.0
5617,18.486,1.0.0
5618,19.378,1.0.0
5619,10.17,1.0.0
5620,13.352,1.0.0
5621,7.31,1.0.0
5622,11.312,1.0.0
5623,9.746,1.0.0
5624,7.066,1.0.0
5625,5.864,1.0.0
5626,5.284,1.0.0
5627,4.424,1.0.0
5628,16.596,1.0.0
5629,14.392,1.0.0
5630,13.194,1.0.0
5631,9.7,1.0.0
5632,10.996,1.0.0
5633,7.58,1.0.0
5634,105.744,1.0.0
5635,52.502,1.0.0
5636,53.016,1.0.0
5637,26.366,1.0.0
5638,35.282,1.0.0
5639,17.626,1.0.0
5640,29.656,1.0.0
5641,21.976,1.0.0
5642,17.274,1.0.0
5643,12.662,1.0.0
5644,12.828,1.0.0
5645,9.196,1.0.0
5646,35.246,1.0.0
5647,26.744,1.0.0
5648,23.162,1.0.0
5649,16.332,1.0.0
5650,18.21,1.0.0
5651,12.274,1.0.0
5652,218.478,1.0.0
5653,107.584,1.0.0
5654,110.59,1.0.0
5655,55.19,1.0.0
5656,74.1,1.0.0
5657,36.672,1.0.0
5658,31.622,1.0.0
5659,27.954,1.0.0
5660,52.302,1.0.0
5661,89.696,1.0.0
5662,79.206,1.0.0
5663,81.762,1.0.0
5664,37.03,1.0.0
5665,39.58,1.0.0
5666,32.736,1.0.0
5667,29.206,1.0.0
5668,23.758,1.0.0
5669,21.024,1.0.0
5670,36.22,1.0.0
5671,18.438,1.0.0
5672,19.24,1.0.0
5673,10.114,1.0.0
5674,13.362,1.0.0
5675,7.208,1.0.0
5676,11.332,1.0.0
5677,8.598,1.0.0
5678,7.064,1.0.0
5679,5.254,1.0.0
5680,5.286,1.0.0
5681,3.916,1.0.0
5682,16.612,1.0.0
5683,11.196,1.0.0
5684,13.22,1.0.0
5685,8.214,1.0.0
5686,10.974,1.0.0
5687,6.638,1.0.0
5688,105.836,1.0.0
5689,52.628,1.0.0
5690,53.14,1.0.0
5691,26.234,1.0.0
5692,35.314,1.0.0
5693,17.494,1.0.0
5694,29.79,1.0.0
5695,20.302,1.0.0
5696,17.312,1.0.0
5697,11.678,1.0.0
5698,12.808,1.0.0
5699,8.576,1.0.0
5700,35.322,1.0.0
5701,23.048,1.0.0
5702,23.196,1.0.0
5703,14.576,1.0.0
5704,18.054,1.0.0
5705,11.06,1.0.0
5706,218.678,1.0.0
5707,107.628,1.0.0
5708,110.468,1.0.0
5709,55.208,1.0.0
5710,74.026,1.0.0
5711,36.552,1.0.0
5712,31.768,1.0.0
5713,22.882,1.0.0
5714,52.324,1.0.0
5715,66.674,1.0.0
5716,79.132,1.0.0
5717,58.31,1.0.0
5718,37.164,1.0.0
5719,25.49,1.0.0
5720,32.738,1.0.0
5721,19.912,1.0.0
5722,23.824,1.0.0
5723,14.476,1.0.0
5724,36.292,1.0.0
5725,18.514,1.0.0
5726,19.24,1.0.0
5727,10.192,1.0.0
5728,13.348,1.0.0
5729,7.306,1.0.0
5730,11.38,1.0.0
5731,9.752,1.0.0
5732,7.09,1.0.0
5733,5.86,1.0.0
5734,5.284,1.0.0
5735,4.458,1.0.0
5736,16.658,1.0.0
5737,14.406,1.0.0
5738,13.18,1.0.0
5739,9.63,1.0.0
5740,10.966,1.0.0
5741,7.682,1.0.0
5742,105.814,1.0.0
5743,52.386,1.0.0
5744,53.236,1.0.0
5745,26.228,1.0.0
5746,35.45,1.0.0
5747,17.568,1.0.0
5748,29.558,1.0.0
5749,21.892,1.0.0
5750,17.316,1.0.0
5751,12.654,1.0.0
5752,12.8,1.0.0
5753,9.184,1.0.0
5754,35.298,1.0.0
5755,26.772,1.0.0
5756,23.374,1.0.0
5757,16.376,1.0.0
5758,18.02,1.0.0
5759,12.29,1.0.0
5760,218.862,1.0.0
5761,107.562,1.0.0
5762,110.518,1.0.0
5763,55.18,1.0.0
5764,74.052,1.0.0
5765,36.626,1.0.0
5766,31.68,1.0.0
5767,28.042,1.0.0
5768,52.258,1.0.0
5769,89.758,1.0.0
5770,79.148,1.0.0
5771,81.994,1.0.0
5772,37.102,1.0.0
5773,39.472,1.0.0
5774,32.63,1.0.0
5775,29.178,1.0.0
5776,23.756,1.0.0
5777,21.016,1.0.0
5778,36.294,1.0.0
5779,18.5,1.0.0
5780,19.128,1.0.0
5781,10.146,1.0.0
5782,13.286,1.0.0
5783,7.142,1.0.0
5784,11.418,1.0.0
5785,8.592,1.0.0
5786,7.01,1.0.0
5787,5.216,1.0.0
5788,5.272,1.0.0
5789,3.86,1.0.0
5790,16.584,1.0.0
5791,11.146,1.0.0
5792,13.148,1.0.0
5793,8.172,1.0.0
5794,10.946,1.0.0
5795,6.656,1.0.0
5796,105.754,1.0.0
5797,52.376,1.0.0
5798,53.136,1.0.0
5799,26.192,1.0.0
5800,35.406,1.0.0
5801,17.49,1.0.0
5802,29.612,1.0.0
5803,20.26,1.0.0
5804,17.322,1.0.0
5805,11.62,1.0.0
5806,12.738,1.0.0
5807,8.508,1.0.0
5808,35.128,1.0.0
5809,22.92,1.0.0
5810,23.298,1.0.0
5811,14.532,1.0.0
5812,18.106,1.0.0
5813,11.086,1.0.0
5814,218.456,1.0.0
5815,107.57,1.0.0
5816,110.534,1.0.0
5817,55.178,1.0.0
5818,74.014,1.0.0
5819,36.51,1.0.0
5820,31.722,1.0.0
5821,22.746,1.0.0
5822,52.406,1.0.0
5823,66.564,1.0.0
5824,79.176,1.0.0
5825,58.288,1.0.0
5826,37.084,1.0.0
5827,25.662,1.0.0
5828,32.638,1.0.0
5829,19.874,1.0.0
5830,23.748,1.0.0
5831,14.366,1.0.0
5832,28.668,1.0.0
5833,14.848,1.0.0
5834,15.59,1.0.0
5835,8.316,1.0.0
5836,10.83,1.0.0
5837,5.89,1.0.0
5838,11.314,1.0.0
5839,9.846,1.0.0
5840,7.042,1.0.0
5841,5.912,1.0.0
5842,5.322,1.0.0
5843,4.46,1.0.0
5844,16.544,1.0.0
5845,14.37,1.0.0
5846,13.284,1.0.0
5847,9.244,1.0.0
5848,9.454,1.0.0
5849,6.896,1.0.0
5850,81.066,1.0.0
5851,40.224,1.0.0
5852,41.152,1.0.0
5853,20.348,1.0.0
5854,27.23,1.0.0
5855,13.328,1.0.0
5856,29.668,1.0.0
5857,21.922,1.0.0
5858,17.236,1.0.0
5859,12.666,1.0.0
5860,12.8,1.0.0
5861,9.25,1.0.0
5862,35.138,1.0.0
5863,26.702,1.0.0
5864,23.372,1.0.0
5865,15.908,1.0.0
5866,16.444,1.0.0
5867,11.592,1.0.0
5868,162.762,1.0.0
5869,80.042,1.0.0
5870,80.846,1.0.0
5871,41.262,1.0.0
5872,55.152,1.0.0
5873,27.178,1.0.0
5874,31.592,1.0.0
5875,27.982,1.0.0
5876,41.15,1.0.0
5877,58.91,1.0.0
5878,79.328,1.0.0
5879,84.362,1.0.0
5880,37.142,1.0.0
5881,39.556,1.0.0
5882,32.97,1.0.0
5883,27.636,1.0.0
5884,22.304,1.0.0
5885,19.896,1.0.0
5886,28.692,1.0.0
5887,14.72,1.0.0
5888,15.63,1.0.0
5889,8.218,1.0.0
5890,10.888,1.0.0
5891,5.82,1.0.0
5892,11.366,1.0.0
5893,8.552,1.0.0
5894,7.034,1.0.0
5895,5.176,1.0.0
5896,5.316,1.0.0
5897,3.918,1.0.0
5898,16.566,1.0.0
5899,11.184,1.0.0
5900,13.194,1.0.0
5901,8.18,1.0.0
5902,9.384,1.0.0
5903,6.052,1.0.0
5904,81.298,1.0.0
5905,40.156,1.0.0
5906,41.086,1.0.0
5907,20.36,1.0.0
5908,27.27,1.0.0
5909,13.292,1.0.0
5910,29.564,1.0.0
5911,20.306,1.0.0
5912,17.27,1.0.0
5913,11.606,1.0.0
5914,12.778,1.0.0
5915,8.57,1.0.0
5916,35.22,1.0.0
5917,22.98,1.0.0
5918,23.286,1.0.0
5919,14.556,1.0.0
5920,16.522,1.0.0
5921,10.35,1.0.0
5922,162.694,1.0.0
5923,79.89,1.0.0
5924,80.846,1.0.0
5925,41.322,1.0.0
5926,55.192,1.0.0
5927,27.124,1.0.0
5928,31.656,1.0.0
5929,22.808,1.0.0
5930,41.034,1.0.0
5931,44.436,1.0.0
5932,79.288,1.0.0
5933,59.908,1.0.0
5934,37.248,1.0.0
5935,25.556,1.0.0
5936,32.822,1.0.0
5937,20.02,1.0.0
5938,22.298,1.0.0
5939,13.834,1.0.0
5940,36.228,1.0.0
5941,18.578,1.0.0
5942,19.242,1.0.0
5943,10.246,1.0.0
5944,13.338,1.0.0
5945,7.284,1.0.0
5946,11.408,1.0.0
5947,9.702,1.0.0
5948,7.072,1.0.0
5949,5.888,1.0.0
5950,5.322,1.0.0
5951,4.43,1.0.0
5952,16.658,1.0.0
5953,14.384,1.0.0
5954,13.326,1.0.0
5955,9.604,1.0.0
5956,10.89,1.0.0
5957,7.652,1.0.0
5958,106.004,1.0.0
5959,52.534,1.0.0
5960,53.228,1.0.0
5961,26.268,1.0.0
5962,35.288,1.0.0
5963,17.492,1.0.0
5964,29.724,1.0.0
5965,21.814,1.0.0
