,revision,performance,size,energy,cpu
21954,v1.2.0,5.815,1721361,257.4,44.042667
21955,v1.2.0,5.6194,1731701,263.6,48.679333
21956,v1.2.0,8.6808,1703642,345.4,28.911667
21957,v1.2.0,6.5203999999999995,1715210,276,40.384762
21958,v1.2.0,6.081,1725752,281.2,45.559524
21959,v1.2.0,5.5458,1735499,250.4,47.740667
21960,v1.2.0,8.5976,1696998,355,31.873333
21961,v1.2.0,6.5898,1711666,338.8,36.73
21962,v1.2.0,6.0691999999999995,1719256,304.4,41.72
21963,v1.2.0,5.4921999999999995,1731392,235.4,49.82
21964,v1.2.0,8.6052,1698280,351.2,29.735556
21965,v1.2.0,6.586,1711557,283.4,38.834285
21966,v1.2.0,5.9926,1721361,314.2,42.28
21967,v1.2.0,5.492,1731701,279.6,47.029333
21968,v1.2.0,8.709200000000001,1703642,369.4,30.617778
21969,v1.2.0,6.509600000000001,1715210,289,39.457143
21970,v1.2.0,6.1766000000000005,1725752,270,42.060953
21971,v1.2.0,5.5966000000000005,1735499,243.8,46.531333
21972,v1.2.0,8.788,1696998,374.2,30.231945
21973,v1.2.0,6.5802,1711666,285.4,38.222857
21974,v1.2.0,6.1672,1719256,285.4,45.296667
21975,v1.2.0,5.4898,1731392,238,44.511333
21976,v1.2.0,8.6344,1698280,362.6,27.405833
21977,v1.2.0,6.642600000000001,1711557,272.8,39.942381
21978,v1.2.0,5.9862,1721361,310,46.232857
21979,v1.2.0,5.6682,1731701,290.6,45.208
21980,v1.2.0,8.5906,1703642,352.8,28.937778
21981,v1.2.0,6.6006,1715210,291.6,40.443333
21982,v1.2.0,6.0458,1725752,312.2,42.713333
21983,v1.2.0,5.506,1735499,224.4,45.753333
21984,v1.2.0,8.681799999999999,1696998,359.4,30.504444
21985,v1.2.0,6.469600000000001,1711666,271.6,42.448571
21986,v1.2.0,6.0908,1719256,260.6,41.243333
21987,v1.2.0,5.6998,1731392,257.6,49.856667
21988,v1.2.0,8.638200000000001,1698280,363.4,29.002778
21989,v1.2.0,6.649,1711557,270.6,36.918095
21990,v1.2.0,6.1762,1721361,284,45.643809
21991,v1.2.0,5.6896,1731701,262.4,48.066
21992,v1.2.0,8.6474,1703642,360.4,30.151389
21993,v1.2.0,6.5602,1715210,270,41.517619
21994,v1.2.0,6.0288,1725752,269.6,41.26
21995,v1.2.0,5.7048000000000005,1735499,261.8,46.026667
21996,v1.2.0,8.7198,1696998,358.4,30.722222
21997,v1.2.0,6.5282,1711666,308,35.953333
21998,v1.2.0,5.9896,1719256,298.6,46.8
21999,v1.2.0,5.6468,1731392,249.6,48.61
22000,v1.2.0,8.609,1698280,357.6,29.644167
22001,v1.2.0,6.522399999999999,1711557,305.6,37
22002,v1.2.0,5.969600000000001,1721361,311.2,45.376667
22003,v1.2.0,5.6672,1731701,273.6,49.006667
22004,v1.2.0,8.602,1703642,357.6,28.676111
22005,v1.2.0,6.5554,1715210,307.4,37.431905
22006,v1.2.0,5.8424,1725752,271.8,45.298
22007,v1.2.0,5.6126000000000005,1735499,312.6,47.348
22008,v1.2.0,8.646,1696998,360,30.47
22009,v1.2.0,6.663600000000001,1711666,304,38.985714
22010,v1.2.0,5.8246,1719256,302.2,42.795333
22011,v1.2.0,5.8356,1731392,284.8,46.09
22012,v1.2.0,8.760399999999999,1698280,360.8,30.1325
22013,v1.2.0,6.6536,1711557,292.8,38.496667
22014,v1.2.0,6.0478000000000005,1721361,266.8,44.133333
22015,v1.2.0,5.63,1731701,272.6,48.766667
22016,v1.2.0,8.7008,1703642,366,30.518056
22017,v1.2.0,6.6078,1715210,301.2,37.973333
22018,v1.2.0,6.126600000000001,1725752,279,43.112667
22019,v1.2.0,5.8058000000000005,1735499,259.4,44.494667
22020,v1.2.0,8.7028,1696998,357.4,30.442222
22021,v1.2.0,6.4844,1711666,288.4,42.665714
22022,v1.2.0,5.966,1719256,275.2,46.563333
22023,v1.2.0,5.6428,1731392,274.2,47.416667
22024,v1.2.0,8.7904,1698280,358.6,28.792222
22025,v1.2.0,6.62,1711557,313.6,41.413809
22026,v1.2.0,6.0854,1721361,284.6,43.256667
22027,v1.2.0,5.691,1731701,275.2,45.469333
22028,v1.2.0,8.6548,1703642,368.8,30.441111
22029,v1.2.0,6.6914,1715210,297.4,37.915595
22030,v1.2.0,6.071,1725752,298.8,43.383809
22031,v1.2.0,5.5606,1735499,245.2,48.221333
22032,v1.2.0,8.6604,1696998,346.4,28.429167
22033,v1.2.0,6.6064,1711666,290,38.263333
22034,v1.2.0,5.8024,1719256,264.8,40.386667
22035,v1.2.0,5.8612,1731392,317,46.812381
22036,v1.2.0,8.755,1698280,358.6,30.901945
22037,v1.2.0,6.4312,1711557,284.8,39.420476
22038,v1.2.0,6.041600000000001,1721361,272,42.949333
22039,v1.2.0,5.5666,1731701,246.8,45.618
22040,v1.2.0,8.5402,1703642,351.4,30.773333
22041,v1.2.0,6.396,1715210,278.4,37.807143
22042,v1.2.0,6.1254,1725752,271.6,43.96
22043,v1.2.0,5.684,1735499,257.8,48.102667
22044,v1.2.0,8.7694,1696998,353,31.344444
22045,v1.2.0,6.5502,1711666,289.6,40.964286
22046,v1.2.0,6.024,1719256,270.8,44.703333
22047,v1.2.0,5.668,1731392,293.4,47.498
22048,v1.2.0,8.587399999999999,1698280,365.2,29.225
22049,v1.2.0,6.684,1711557,300.8,42.211429
22050,v1.2.0,5.989199999999999,1721361,303.6,47.463333
22051,v1.2.0,5.458,1731701,267.4,47.936667
22052,v1.2.0,8.6044,1703642,351.6,28.336667
22053,v1.2.0,6.769399999999999,1715210,300.8,42.037143
22054,v1.2.0,6.046399999999999,1725752,309.8,42.466667
22055,v1.2.0,5.6934,1735499,291,47.085333
22056,v1.2.0,8.6478,1696998,360.2,30.653611
22057,v1.2.0,6.615399999999999,1711666,276.6,37.260476
22058,v1.2.0,6.0182,1719256,259.6,44.940952
22059,v1.2.0,5.927,1731392,294.4,48.512381
22060,v1.2.0,8.6422,1698280,351.8,29.833611
22061,v1.2.0,6.675,1711557,299.2,37.886667
22062,v1.2.0,5.9398,1721361,298.2,46.39
22063,v1.2.0,5.6754,1731701,263.2,46.754
22064,v1.2.0,8.6392,1703642,349.8,31.1675
22065,v1.2.0,6.7482,1715210,279.8,40.245119
22066,v1.2.0,5.983,1725752,267.8,44.146666
22067,v1.2.0,5.7364,1735499,246.6,46.820667
22068,v1.2.0,8.662799999999999,1696998,370.2,30.093333
22069,v1.2.0,6.5618,1711666,280,36.98619
22070,v1.2.0,5.9796000000000005,1719256,268,43.87
22071,v1.2.0,5.6456,1731392,277.2,47.461333
22072,v1.2.0,8.588799999999999,1698280,343.8,27.125
22073,v1.2.0,6.4306,1711557,305.6,37.187619
22074,v1.2.0,5.8751999999999995,1721361,296,45.26
22075,v1.2.0,5.483,1731701,246.2,50.053333
22076,v1.2.0,8.6324,1703642,358.6,31.015833
22077,v1.2.0,6.405600000000001,1715210,299.2,39.968571
22078,v1.2.0,5.9578,1725752,277,47.03
22079,v1.2.0,5.892600000000001,1735499,272.6,48.66
22080,v1.2.0,8.6634,1696998,358.4,29.216389
22081,v1.2.0,6.5518,1711666,280.2,41.191429
22082,v1.2.0,6.1262,1719256,287,43.103333
22083,v1.2.0,5.6892,1731392,266.4,45.498
22084,v1.2.0,8.614799999999999,1698280,365.6,30.948333
22085,v1.2.0,6.422,1711557,278.2,39.297143
22086,v1.2.0,5.9681999999999995,1721361,282.2,43.535333
22087,v1.2.0,5.4716000000000005,1731701,273.8,44.692
22088,v1.2.0,8.5594,1703642,357.8,29.761945
22089,v1.2.0,6.5568,1715210,270,38.927143
22090,v1.2.0,6.0342,1725752,270.6,44.262381
22091,v1.2.0,5.6934,1735499,262.2,46.566667
22092,v1.2.0,8.7446,1696998,364,28.6625
22093,v1.2.0,6.6892,1711666,291,42.514286
22094,v1.2.0,5.827,1719256,310,47.08
22095,v1.2.0,5.8024,1731392,274.4,48.148095
22096,v1.2.0,8.645,1698280,356.6,26.829444
22097,v1.2.0,6.4256,1711557,265.4,39.067143
22098,v1.2.0,6.0286,1721361,272.4,46.513333
22099,v1.2.0,5.6852,1731701,290,44.64
22100,v1.2.0,8.765,1703642,352.4,31.110833
22101,v1.2.0,6.5316,1715210,299.2,40.144286
22102,v1.2.0,6.17,1725752,264,43.441905
22103,v1.2.0,5.7906,1735499,271.8,46.691333
22104,v1.2.0,8.513200000000001,1558153,360.6,30.908333
22105,v1.2.0,6.5382,1565280,297.8,42.057143
22106,v1.2.0,6.034800000000001,1566156,301,41.591333
22107,v1.2.0,5.3948,1569808,238.4,47.656667
22108,v1.2.0,8.3322,1559264,330.2,31.010555
22109,v1.2.0,6.7158,1565989,295.4,39.183334
22110,v1.2.0,5.8808,1567007,268.8,43.71
22111,v1.2.0,5.657,1570092,255.2,46.576667
22112,v1.2.0,8.446200000000001,1560418,345.6,29.425555
22113,v1.2.0,6.3784,1567276,309.4,36.91
22114,v1.2.0,6.0682,1568072,283.4,43.848095
22115,v1.2.0,5.5872,1571616,251.4,46.788667
22116,v1.2.0,8.5016,1558153,345.2,28.453611
22117,v1.2.0,6.506399999999999,1565280,281.4,39.870476
22118,v1.2.0,5.6902,1566156,260,42.714
22119,v1.2.0,5.512,1569808,243.2,44.004
22120,v1.2.0,8.5572,1559264,348.6,27.250833
22121,v1.2.0,6.4436,1565989,293.8,41.985714
22122,v1.2.0,5.9836,1567007,264.6,43.25
22123,v1.2.0,5.5646,1570092,245.4,43.948
22124,v1.2.0,8.279,1560418,318.4,30.664167
22125,v1.2.0,6.358,1567276,270,37.712857
22126,v1.2.0,5.7286,1568072,280.4,42.518667
22127,v1.2.0,5.527,1571616,247,46.252
22128,v1.2.0,8.4758,1558153,363,31.875556
22129,v1.2.0,6.5062,1565280,283.4,37.070476
22130,v1.2.0,5.8376,1566156,263.8,41.628
22131,v1.2.0,5.392,1569808,271,44.988
22132,v1.2.0,8.404399999999999,1559264,312.8,28.774722
22133,v1.2.0,6.3078,1565989,283,41.041905
22134,v1.2.0,5.9306,1567007,262,47.2
22135,v1.2.0,5.4208,1570092,283.2,48.442667
22136,v1.2.0,8.3798,1560418,352.2,31.046667
22137,v1.2.0,6.4412,1567276,316.4,37.41
22138,v1.2.0,5.8702,1568072,297.6,44.83
22139,v1.2.0,5.5398000000000005,1571616,283.4,48.759333
22140,v1.2.0,8.414,1558153,354.8,31.205833
22141,v1.2.0,6.5698,1565280,311.2,40.259048
22142,v1.2.0,5.9898,1566156,318.8,46.439048
22143,v1.2.0,5.6248000000000005,1569808,290,46.598667
22144,v1.2.0,8.4604,1559264,327,28.812222
22145,v1.2.0,6.3086,1565989,280,39.605714
22146,v1.2.0,5.8386000000000005,1567007,294,45.846667
22147,v1.2.0,5.338,1570092,278.2,46.595333
22148,v1.2.0,8.3478,1560418,354.8,30.670833
22149,v1.2.0,6.4323999999999995,1567276,311.8,37.594286
22150,v1.2.0,5.929399999999999,1568072,289.8,45.48
22151,v1.2.0,5.3188,1571616,244.8,48.413333
22152,v1.2.0,8.465200000000001,1558153,362.4,28.989444
22153,v1.2.0,6.4772,1565280,305,36.518572
22154,v1.2.0,5.8834,1566156,289,45.762953
22155,v1.2.0,5.651,1569808,285.8,43.751333
22156,v1.2.0,8.4532,1559264,359.4,29.781667
22157,v1.2.0,6.4654,1565989,272.4,41.073809
22158,v1.2.0,5.8991999999999996,1567007,311,43.776667
22159,v1.2.0,5.5102,1570092,267,47.805333
22160,v1.2.0,8.474200000000002,1560418,340.8,30.836111
22161,v1.2.0,6.365,1567276,297.6,37.944285
22162,v1.2.0,5.8688,1568072,307.4,46.136667
22163,v1.2.0,5.3792,1571616,243,47.48
22164,v1.2.0,8.3702,1558153,338,30.2875
22165,v1.2.0,6.449199999999999,1565280,274,37.039048
22166,v1.2.0,5.9874,1566156,277.4,45.695238
22167,v1.2.0,5.5276000000000005,1569808,275.4,46.144667
22168,v1.2.0,8.462,1559264,338.4,31.282778
22169,v1.2.0,6.4392,1565989,304.2,38.567143
22170,v1.2.0,5.985600000000001,1567007,298.2,44.142286
22171,v1.2.0,5.5964,1570092,250.2,48.8
22172,v1.2.0,8.61,1560418,365.2,29.061944
22173,v1.2.0,6.5402,1567276,274.2,39.637143
22174,v1.2.0,5.8082,1568072,267,45.286667
22175,v1.2.0,5.328399999999999,1571616,278,48.348667
22176,v1.2.0,8.3974,1558153,339.6,32.097778
22177,v1.2.0,6.5622,1565280,281.2,39.684762
22178,v1.2.0,5.9032,1566156,267.2,40.702
22179,v1.2.0,5.525399999999999,1569808,260.6,48.243333
22180,v1.2.0,8.3026,1559264,351,30.117778
22181,v1.2.0,6.566,1565989,278.6,40.594762
22182,v1.2.0,5.8292,1567007,271.6,41.771333
22183,v1.2.0,5.5596000000000005,1570092,285.2,48.052667
22184,v1.2.0,8.476,1560418,351.8,27.416389
22185,v1.2.0,6.4546,1567276,268.8,40.044762
22186,v1.2.0,5.8136,1568072,295.2,44.846667
22187,v1.2.0,5.4834,1571616,279.2,43.952
22188,v1.2.0,8.2512,1558153,338.2,28.4775
22189,v1.2.0,6.4198,1565280,274.6,38.468095
22190,v1.2.0,5.8248,1566156,321.4,45.645333
22191,v1.2.0,5.6352,1569808,280.8,47.910667
22192,v1.2.0,8.271,1559264,321,29.86
22193,v1.2.0,6.4764,1565989,293.6,36.927143
22194,v1.2.0,5.8294,1567007,298.6,47.02
22195,v1.2.0,5.6642,1570092,240.4,46.302762
22196,v1.2.0,8.371799999999999,1560418,326.6,30.073333
22197,v1.2.0,6.2438,1567276,267,40.144286
22198,v1.2.0,6.0418,1568072,277.2,45.450952
22199,v1.2.0,5.3324,1571616,256.6,48.032
22200,v1.2.0,8.5152,1558153,360.8,27.929444
22201,v1.2.0,6.2814,1565280,272,39.034762
22202,v1.2.0,5.8374,1566156,298.6,42.426
22203,v1.2.0,5.5798000000000005,1569808,291.4,44.374667
22204,v1.2.0,8.407200000000001,1559264,335.2,28.495555
22205,v1.2.0,6.6818,1565989,283.8,37.744762
22206,v1.2.0,5.908,1567007,286.6,43.69
22207,v1.2.0,5.3358,1570092,236.2,44.868
22208,v1.2.0,8.299,1560418,330,29.966667
22209,v1.2.0,6.3694,1567276,276.2,40.419524
22210,v1.2.0,5.8186,1568072,273,41.801333
22211,v1.2.0,5.6676,1571616,269.4,49.374286
22212,v1.2.0,8.3804,1558153,320.6,29.571944
22213,v1.2.0,6.2874,1565280,258.2,38.981905
22214,v1.2.0,5.854,1566156,286,47.153333
22215,v1.2.0,5.578,1569808,238,48.665333
22216,v1.2.0,8.4196,1559264,355.6,28.826389
22217,v1.2.0,6.3614,1565989,284.4,41.265714
22218,v1.2.0,5.907,1567007,292.4,44.513333
22219,v1.2.0,5.5748,1570092,251.2,49.02
22220,v1.2.0,8.3846,1560418,365.4,29.672778
22221,v1.2.0,6.4712,1567276,288.2,42.425714
22222,v1.2.0,5.882,1568072,275.8,44.32
22223,v1.2.0,5.653,1571616,241.8,45.456667
22224,v1.2.0,8.432,1558153,341.8,31.766666
22225,v1.2.0,6.4092,1565280,262.6,36.693333
22226,v1.2.0,5.9966,1566156,273,40.893333
22227,v1.2.0,5.385800000000001,1569808,283.4,46.968667
22228,v1.2.0,8.458200000000001,1559264,336.4,30.286111
22229,v1.2.0,6.4556000000000004,1565989,257.6,38.525238
22230,v1.2.0,5.9102,1567007,280.6,46.984762
22231,v1.2.0,5.4962,1570092,271.8,48.119333
22232,v1.2.0,8.4382,1560418,362.8,27.455
22233,v1.2.0,6.3744,1567276,265.8,40.830476
22234,v1.2.0,5.848199999999999,1568072,300.8,44.801333
22235,v1.2.0,5.5504,1571616,251.8,46.956667
22236,v1.2.0,8.468,1558153,346,30.031389
22237,v1.2.0,6.4281999999999995,1565280,258.2,40.960952
22238,v1.2.0,5.8776,1566156,273,42.836667
22239,v1.2.0,5.4044,1569808,264.6,47.814
22240,v1.2.0,8.5212,1559264,339.2,29.183889
22241,v1.2.0,6.4243999999999994,1565989,264,38.723333
22242,v1.2.0,5.679600000000001,1567007,296.4,45.83
22243,v1.2.0,5.5516000000000005,1570092,250.8,46.932
22244,v1.2.0,8.3858,1560418,363.4,27.68
22245,v1.2.0,6.4332,1567276,282,42.331429
22246,v1.2.0,5.847,1568072,278.2,44.908667
22247,v1.2.0,5.497199999999999,1571616,232.8,45.064667
22248,v1.2.0,8.366200000000001,1558153,336.2,32.088889
22249,v1.2.0,6.5698,1565280,285.6,37.73
22250,v1.2.0,5.7421999999999995,1566156,283.4,46.216667
22251,v1.2.0,5.6743999999999994,1569808,239.2,45.931333
22252,v1.2.0,8.4626,1559264,337,29.969722
22253,v1.2.0,6.489199999999999,1565989,257,40.14
22254,v1.2.0,5.849,1567007,314,44.12
22255,v1.2.0,5.5748,1570092,281.2,47.435524
22256,v1.2.0,8.448799999999999,1560418,370.4,28.7675
22257,v1.2.0,6.5542,1567276,287.2,40.430476
22258,v1.2.0,5.844600000000001,1568072,289.6,46.586667
22259,v1.2.0,5.708399999999999,1571616,304.4,46.266
22260,v1.2.0,8.3034,1558153,357.8,30.954444
22261,v1.2.0,6.571,1565280,284.6,40.834762
22262,v1.2.0,5.9496,1566156,264.4,46.817619
22263,v1.2.0,5.6608,1569808,248.4,44.068667
22264,v1.2.0,8.386,1559264,342,29.091389
22265,v1.2.0,6.485,1565989,277.4,41.239048
22266,v1.2.0,5.9322,1567007,308.2,44.09
22267,v1.2.0,5.3378000000000005,1570092,243.8,45.328667
22268,v1.2.0,8.3192,1560418,326,30.9925
22269,v1.2.0,6.3953999999999995,1567276,277.4,41.287143
22270,v1.2.0,6.0602,1568072,269.4,40.469333
22271,v1.2.0,5.5412,1571616,263,48.913333
22272,v1.2.0,8.4668,1558153,328.4,30.453611
22273,v1.2.0,6.515,1565280,318,41.210952
22274,v1.2.0,5.8782,1566156,296.8,43.644
22275,v1.2.0,5.4954,1569808,250,47.896667
22276,v1.2.0,8.44,1559264,371.6,29.789167
22277,v1.2.0,6.4908,1565989,313,40.102857
22278,v1.2.0,5.8458000000000006,1567007,312.6,45.066667
22279,v1.2.0,5.355600000000001,1570092,265.6,46.346667
22280,v1.2.0,8.443200000000001,1560418,357.4,28.125
22281,v1.2.0,6.2622,1567276,307.2,37.494762
22282,v1.2.0,5.8748000000000005,1568072,317.6,44.586
22283,v1.2.0,5.5136,1571616,283.4,46.845333
22284,v1.2.0,8.439,1558153,333.4,31.294167
22285,v1.2.0,6.505,1565280,297.4,37.194762
22286,v1.2.0,5.8004,1566156,319.8,44.221333
22287,v1.2.0,5.388199999999999,1569808,239.6,45.754667
22288,v1.2.0,8.4714,1559264,361.2,30.386389
22289,v1.2.0,6.3034,1565989,287.6,41.076666
22290,v1.2.0,5.8553999999999995,1567007,294.6,43.653333
22291,v1.2.0,5.4818,1570092,279.8,47.01
22292,v1.2.0,8.275799999999998,1560418,328.8,28.745
22293,v1.2.0,6.4118,1567276,274.2,40.34381
22294,v1.2.0,5.9942,1568072,267.4,45.014
22295,v1.2.0,5.7303999999999995,1571616,241.8,46.839333
22296,v1.2.0,8.356399999999999,1558153,336,31.884445
22297,v1.2.0,6.3266,1565280,270.2,37.783333
22298,v1.2.0,5.9358,1566156,282.8,45.306667
22299,v1.2.0,5.599600000000001,1569808,234.2,44.248667
22300,v1.2.0,8.3874,1559264,342.8,31.380834
22301,v1.2.0,6.4428,1565989,285.2,41.394286
22302,v1.2.0,5.8326,1567007,272,42.186667
22303,v1.2.0,5.526800000000001,1570092,246.8,47.922667
22304,v1.2.0,8.4408,1560418,341.2,29.8875
22305,v1.2.0,6.378,1567276,311.2,37.962381
22306,v1.2.0,6.0134,1568072,285.2,45.534762
22307,v1.2.0,5.3296,1571616,263.4,47.929333
22308,v1.2.0,8.4532,1558153,344.8,27.405278
22309,v1.2.0,6.3332,1565280,276,41.057619
22310,v1.2.0,5.9016,1566156,264,44.556667
22311,v1.2.0,5.6284,1569808,255.4,46.904
22312,v1.2.0,8.403799999999999,1559264,353,29.967222
22313,v1.2.0,6.4458,1565989,283.2,40.734762
22314,v1.2.0,5.821,1567007,280.8,45.213333
22315,v1.2.0,5.486800000000001,1570092,248.6,43.584
22316,v1.2.0,8.510399999999999,1560418,358.8,31.059167
22317,v1.2.0,6.2542,1567276,308.2,40.579047
22318,v1.2.0,5.8084,1568072,299.4,43.122667
22319,v1.2.0,5.6762,1571616,268.6,46.446
22320,v1.2.0,44.418800000000005,1615171,1558.2,26.258071
22321,v1.2.0,24.612,1633046,1098.4,47.077967
22322,v1.2.0,18.752,1653135,991,63.975789
22323,v1.2.0,15.4354,1663852,868.8,78.385417
22324,v1.2.0,44.570800000000006,1614744,1621,26.679616
22325,v1.2.0,24.5996,1640676,1081,48.1344
22326,v1.2.0,18.7942,1653593,947.8,64.373684
22327,v1.2.0,15.7988,1669434,915.4,78.889833
22328,v1.2.0,44.4348,1613282,1601,26.025184
22329,v1.2.0,24.777,1646744,1119.6,48.0024
22330,v1.2.0,18.5604,1658093,951.6,64.182105
22331,v1.2.0,15.851600000000001,1674015,904.8,78.3965
22332,v1.2.0,44.425599999999996,1615171,1595.2,26.333081
22333,v1.2.0,24.573400000000003,1633046,1147.6,47.562667
22334,v1.2.0,18.7212,1653135,956,64.108421
22335,v1.2.0,15.7188,1663852,906.2,78.606833
22336,v1.2.0,44.562599999999996,1614744,1622.8,26.536758
22337,v1.2.0,24.607,1640676,1109.4,47.667033
22338,v1.2.0,18.577599999999997,1653593,961.4,63.663392
22339,v1.2.0,15.734,1669434,917.2,79.115417
22340,v1.2.0,44.354,1613282,1579.8,26.671818
22341,v1.2.0,24.708,1646744,1104,47.348033
22342,v1.2.0,18.6014,1658093,960,64.218947
22343,v1.2.0,15.8954,1674015,926.4,78.44625
22344,v1.2.0,44.5054,1615171,1596.2,26.820384
22345,v1.2.0,24.581,1633046,1097.8,47.674633
22346,v1.2.0,18.7228,1653135,970,63.768304
22347,v1.2.0,15.842600000000001,1663852,909.6,78.4875
22348,v1.2.0,44.746199999999995,1614744,1631.4,26.32495
22349,v1.2.0,24.579,1640676,1073.4,48.0928
22350,v1.2.0,18.7874,1653593,971,64.401053
22351,v1.2.0,15.7218,1669434,929.4,79.15375
22352,v1.2.0,44.395199999999996,1613282,1571.2,26.230909
22353,v1.2.0,24.817,1646744,1121.2,47.713767
22354,v1.2.0,18.3116,1658093,950.8,63.831404
22355,v1.2.0,15.8044,1674015,947,78.85125
22356,v1.2.0,44.4268,1615171,1627,26.450515
22357,v1.2.0,24.6018,1633046,1101.2,47.4938
22358,v1.2.0,18.7452,1653135,960,63.91848
22359,v1.2.0,15.4934,1663852,870.6,78.1785
22360,v1.2.0,44.1486,1614744,1569.4,26.580454
22361,v1.2.0,24.523400000000002,1640676,1085.8,48.08
22362,v1.2.0,18.784,1653593,981.8,64.136257
22363,v1.2.0,15.8074,1669434,919.6,79.0075
22364,v1.2.0,44.348800000000004,1613282,1583.4,26.075455
22365,v1.2.0,24.7412,1646744,1107.8,47.625433
22366,v1.2.0,18.6214,1658093,1003,64.193684
22367,v1.2.0,15.837,1674015,947,78.464667
22368,v1.2.0,44.561800000000005,1615171,1630.2,26.702081
22369,v1.2.0,24.6128,1633046,1100.8,47.387967
22370,v1.2.0,18.8072,1653135,952.6,64.105263
22371,v1.2.0,15.702200000000001,1663852,946.8,78.430917
22372,v1.2.0,44.562599999999996,1614744,1626.2,26.267475
22373,v1.2.0,24.496,1640676,1087.2,47.567267
22374,v1.2.0,18.804599999999997,1653593,971.2,64.045263
22375,v1.2.0,15.835799999999999,1669434,928.8,78.89
22376,v1.2.0,44.3812,1613282,1592.8,26.258636
22377,v1.2.0,24.4114,1646744,1117.6,47.5859
22378,v1.2.0,18.703,1658093,952.6,63.279064
22379,v1.2.0,15.5396,1674015,920.2,78.33725
22380,v1.2.0,44.5208,1615171,1641,26.785778
22381,v1.2.0,24.602,1633046,1095.8,47.6413
22382,v1.2.0,18.7518,1653135,957.6,63.817018
22383,v1.2.0,15.763399999999999,1663852,966,78.485
22384,v1.2.0,44.5568,1614744,1582,26.745586
22385,v1.2.0,24.5682,1640676,1100.2,47.9464
22386,v1.2.0,18.826,1653593,991.4,64.301053
22387,v1.2.0,15.769,1669434,921.8,78.448417
22388,v1.2.0,44.4924,1613282,1589.2,26.519081
22389,v1.2.0,24.7114,1646744,1113.6,47.9128
22390,v1.2.0,18.560200000000002,1658093,988.4,64.185263
22391,v1.2.0,15.783,1674015,923.4,78.743417
22392,v1.2.0,44.4134,1615171,1622.2,26.128192
22393,v1.2.0,24.395599999999998,1633046,1088.8,47.016867
22394,v1.2.0,18.7468,1653135,970,64.05117
22395,v1.2.0,15.699,1663852,923.8,79.03625
22396,v1.2.0,44.464,1614744,1591.8,26.586535
22397,v1.2.0,24.5108,1640676,1095.8,47.5635
22398,v1.2.0,18.7924,1653593,981,64.333684
22399,v1.2.0,15.874,1669434,936.6,78.216201
22400,v1.2.0,44.4884,1613282,1610.6,26.016818
22401,v1.2.0,24.724,1646744,1120,47.9224
22402,v1.2.0,18.6052,1658093,964.4,64.060819
22403,v1.2.0,15.906,1674015,950.4,78.2275
22404,v1.2.0,44.379599999999996,1615171,1592.4,26.11648
22405,v1.2.0,24.568,1633046,1094,47.5496
22406,v1.2.0,18.785,1653135,979.2,63.645205
22407,v1.2.0,15.6854,1663852,906.6,78.728083
22408,v1.2.0,44.5354,1614744,1664.2,26.674656
22409,v1.2.0,24.6264,1640676,1095.6,47.808167
22410,v1.2.0,18.775,1653593,957.6,64.112749
22411,v1.2.0,15.808,1669434,932.8,78.4695
22412,v1.2.0,44.416599999999995,1613282,1596.4,26.607475
22413,v1.2.0,24.669400000000003,1646744,1122.4,47.8864
22414,v1.2.0,18.5942,1658093,971,64.002281
22415,v1.2.0,15.829600000000001,1674015,912.6,78.64075
22416,v1.2.0,44.407199999999996,1615171,1566.6,26.263455
22417,v1.2.0,24.648,1633046,1123.8,48.0544
22418,v1.2.0,18.5512,1653135,983.2,63.502748
22419,v1.2.0,15.7542,1663852,957.2,78.588583
22420,v1.2.0,44.557,1614744,1629,26.211212
22421,v1.2.0,24.4938,1640676,1105.4,48.064
22422,v1.2.0,18.7784,1653593,960.8,64.058362
22423,v1.2.0,15.571,1669434,895,78.7215
22424,v1.2.0,44.5264,1613282,1603.8,26.515374
22425,v1.2.0,24.7254,1646744,1129.2,47.543233
22426,v1.2.0,18.6038,1658093,968.4,63.907661
22427,v1.2.0,15.8602,1674015,945.4,78.422
22428,v1.2.0,44.482,1615171,1629.4,26.317788
22429,v1.2.0,24.639400000000002,1633046,1077,47.4416
22430,v1.2.0,18.775,1653135,998.4,64.202105
22431,v1.2.0,15.792399999999999,1663852,908,78.213917
22432,v1.2.0,44.603199999999994,1614744,1623.6,26.528788
22433,v1.2.0,24.6702,1640676,1122.2,47.782367
22434,v1.2.0,18.793,1653593,985.2,64.163333
22435,v1.2.0,15.8454,1669434,912.6,78.27125
22436,v1.2.0,44.3806,1613282,1613.4,26.247727
22437,v1.2.0,24.383200000000002,1646744,1119,47.307367
22438,v1.2.0,18.6112,1658093,969.6,64.065263
22439,v1.2.0,15.7886,1674015,895.2,78.824333
22440,v1.2.0,44.3846,1615171,1621.4,26.651
22441,v1.2.0,24.5772,1633046,1110.2,47.755367
22442,v1.2.0,18.732,1653135,947.6,64.282105
22443,v1.2.0,15.7774,1663852,942.4,78.359583
