,performance,revision
3068,836.044259,2.2.2
3069,841.71421,2.2.2
3070,853.243327,2.2.2
3071,851.479783,2.2.2
3072,397.114325,2.3.0
3073,397.301318,2.3.0
3074,394.382229,2.3.0
3075,391.36894,2.3.0
3076,382.988305,2.3.0
3077,393.314774,2.3.0
3078,411.057936,2.3.0
3079,414.16031,2.3.0
3080,425.975948,2.3.0
3081,423.539066,2.3.0
3082,428.424384,2.3.0
3083,451.170927,2.3.0
3084,487.707097,2.3.0
3085,497.587091,2.3.0
3086,498.000204,2.3.0
3087,497.086465,2.3.0
3088,372.970627,2.3.0
3089,390.535026,2.3.0
3090,400.31565,2.3.0
3091,414.078258,2.3.0
3092,391.362018,2.3.0
3093,394.873098,2.3.0
3094,399.305322,2.3.0
3095,368.604661,2.3.0
3096,427.077046,2.3.0
3097,418.842708,2.3.0
3098,412.043903,2.3.0
3099,446.91895,2.3.0
3100,487.235727,2.3.0
3101,489.462653,2.3.0
3102,494.39686,2.3.0
3103,497.743637,2.3.0
3104,381.286854,2.3.0
3105,397.839803,2.3.0
3106,396.351617,2.3.0
3107,410.397922,2.3.0
3108,392.520142,2.3.0
3109,392.477514,2.3.0
3110,394.455703,2.3.0
3111,402.082385,2.3.0
3112,413.520278,2.3.0
3113,418.812769,2.3.0
3114,429.150048,2.3.0
3115,444.625261,2.3.0
3116,490.21019,2.3.0
3117,492.010938,2.3.0
3118,489.729691,2.3.0
3119,489.615073,2.3.0
3120,375.055786,2.3.0
3121,372.9792,2.3.0
3122,376.132481,2.3.0
3123,396.970724,2.3.0
3124,382.217673,2.3.0
3125,369.4962,2.3.0
3126,386.729596,2.3.0
3127,382.352218,2.3.0
3128,406.911497,2.3.0
3129,423.150093,2.3.0
3130,415.822015,2.3.0
3131,433.84961,2.3.0
3132,465.356476,2.3.0
3133,468.83146,2.3.0
3134,475.243747,2.3.0
3135,483.451749,2.3.0
3136,383.860719,2.3.0
3137,385.911291,2.3.0
3138,381.100613,2.3.0
3139,410.514547,2.3.0
3140,382.550417,2.3.0
3141,375.459085,2.3.0
3142,387.763024,2.3.0
3143,399.339107,2.3.0
3144,425.483572,2.3.0
3145,419.106629,2.3.0
3146,414.258772,2.3.0
3147,425.3379,2.3.0
3148,483.074674,2.3.0
3149,480.638108,2.3.0
3150,488.276125,2.3.0
3151,494.515817,2.3.0
3152,378.702983,2.3.0
3153,379.956238,2.3.0
3154,375.472214,2.3.0
3155,398.429894,2.3.0
3156,386.09717,2.3.0
3157,388.845645,2.3.0
3158,386.68047,2.3.0
3159,396.210607,2.3.0
3160,407.427238,2.3.0
3161,400.52768,2.3.0
3162,409.711328,2.3.0
3163,421.882393,2.3.0
3164,470.510145,2.3.0
3165,477.91182,2.3.0
3166,474.703607,2.3.0
3167,489.781023,2.3.0
3168,378.576334,2.3.0
3169,378.054952,2.3.0
3170,374.810758,2.3.0
3171,384.610941,2.3.0
3172,357.208222,2.3.0
3173,390.956874,2.3.0
3174,390.771971,2.3.0
3175,393.956496,2.3.0
3176,410.503081,2.3.0
3177,419.02783,2.3.0
3178,408.384783,2.3.0
3179,435.164327,2.3.0
3180,466.775394,2.3.0
3181,485.426924,2.3.0
3182,465.710749,2.3.0
3183,490.713319,2.3.0
3184,354.255461,2.3.0
3185,360.288708,2.3.0
3186,375.379678,2.3.0
3187,380.725526,2.3.0
3188,363.421015,2.3.0
3189,375.422441,2.3.0
3190,367.485936,2.3.0
3191,382.638758,2.3.0
3192,408.187195,2.3.0
3193,406.861624,2.3.0
3194,415.294674,2.3.0
3195,423.254283,2.3.0
3196,449.484728,2.3.0
3197,458.160256,2.3.0
3198,463.976348,2.3.0
3199,472.018352,2.3.0
3200,388.400627,2.3.0
3201,374.515414,2.3.0
3202,374.78883,2.3.0
3203,394.398352,2.3.0
3204,383.982126,2.3.0
3205,383.787988,2.3.0
3206,384.918542,2.3.0
3207,400.919686,2.3.0
3208,422.536738,2.3.0
3209,420.208394,2.3.0
3210,421.850087,2.3.0
3211,426.065061,2.3.0
3212,475.111376,2.3.0
3213,485.45371,2.3.0
3214,484.936713,2.3.0
3215,493.702694,2.3.0
3216,381.96867,2.3.0
3217,385.51708,2.3.0
3218,367.622817,2.3.0
3219,392.689319,2.3.0
3220,371.132416,2.3.0
3221,386.810678,2.3.0
3222,385.44014,2.3.0
3223,400.261925,2.3.0
3224,408.738042,2.3.0
3225,393.362782,2.3.0
3226,416.289277,2.3.0
3227,427.035359,2.3.0
3228,468.309217,2.3.0
3229,472.165957,2.3.0
3230,481.669693,2.3.0
3231,487.358081,2.3.0
3232,379.227955,2.3.0
3233,376.365807,2.3.0
3234,385.457797,2.3.0
3235,383.327153,2.3.0
3236,370.952662,2.3.0
3237,383.644373,2.3.0
3238,385.2808,2.3.0
3239,384.211901,2.3.0
3240,398.342039,2.3.0
3241,403.963795,2.3.0
3242,416.707527,2.3.0
3243,420.781031,2.3.0
3244,462.518609,2.3.0
3245,461.657183,2.3.0
3246,470.286312,2.3.0
3247,472.031955,2.3.0
3248,360.573788,2.3.0
3249,375.365097,2.3.0
3250,368.354178,2.3.0
3251,375.739809,2.3.0
3252,369.565524,2.3.0
3253,363.910727,2.3.0
3254,377.678793,2.3.0
3255,388.876512,2.3.0
3256,400.744943,2.3.0
3257,403.334977,2.3.0
3258,408.960652,2.3.0
3259,414.984729,2.3.0
3260,444.818064,2.3.0
3261,457.953164,2.3.0
3262,453.697349,2.3.0
3263,462.785883,2.3.0
3264,377.469475,2.3.0
3265,370.942404,2.3.0
3266,369.044871,2.3.0
3267,396.510454,2.3.0
3268,354.388763,2.3.0
3269,366.773377,2.3.0
3270,368.867805,2.3.0
3271,382.290987,2.3.0
3272,402.544996,2.3.0
3273,420.360438,2.3.0
3274,413.553494,2.3.0
3275,416.195661,2.3.0
3276,463.0861,2.3.0
3277,467.912919,2.3.0
3278,461.663246,2.3.0
3279,480.781989,2.3.0
3280,370.61998,2.3.0
3281,372.146402,2.3.0
3282,367.858415,2.3.0
3283,369.382365,2.3.0
3284,370.71922,2.3.0
3285,376.065644,2.3.0
3286,369.225843,2.3.0
3287,388.784098,2.3.0
3288,396.280643,2.3.0
3289,400.580191,2.3.0
3290,402.661598,2.3.0
3291,429.355693,2.3.0
3292,455.204589,2.3.0
3293,448.246576,2.3.0
3294,468.608242,2.3.0
3295,465.816592,2.3.0
3296,358.973086,2.3.0
3297,377.528323,2.3.0
3298,372.7686,2.3.0
3299,387.680797,2.3.0
3300,352.640247,2.3.0
3301,375.722614,2.3.0
3302,361.655789,2.3.0
3303,385.210095,2.3.0
3304,387.692184,2.3.0
3305,395.819496,2.3.0
3306,399.241044,2.3.0
3307,406.697929,2.3.0
3308,448.839881,2.3.0
3309,461.925315,2.3.0
3310,456.2399,2.3.0
3311,445.976641,2.3.0
3312,350.042743,2.3.0
3313,361.459802,2.3.0
3314,351.974404,2.3.0
3315,376.636072,2.3.0
3316,359.418609,2.3.0
3317,356.838273,2.3.0
3318,362.716918,2.3.0
3319,371.982234,2.3.0
3320,380.927681,2.3.0
3321,401.63913,2.3.0
3322,395.745367,2.3.0
3323,415.928331,2.3.0
3324,432.845947,2.3.0
3325,452.916755,2.3.0
3326,442.411144,2.3.0
3327,460.535794,2.3.0
3328,482.4565,2.3.0
3329,490.158001,2.3.0
3330,477.604876,2.3.0
3331,497.368738,2.3.0
3332,494.344081,2.3.0
3333,497.902753,2.3.0
3334,491.375887,2.3.0
3335,494.544378,2.3.0
3336,527.812699,2.3.0
3337,549.348524,2.3.0
3338,565.477504,2.3.0
3339,578.530814,2.3.0
3340,701.022195,2.3.0
3341,707.309961,2.3.0
3342,732.837758,2.3.0
3343,681.158145,2.3.0
3344,485.851752,2.3.0
3345,469.252888,2.3.0
3346,483.490135,2.3.0
3347,485.176319,2.3.0
3348,479.224967,2.3.0
3349,487.808382,2.3.0
3350,483.362708,2.3.0
3351,492.244672,2.3.0
3352,507.139242,2.3.0
3353,531.335637,2.3.0
3354,534.495958,2.3.0
3355,544.173634,2.3.0
3356,695.549504,2.3.0
3357,696.37588,2.3.0
3358,709.352467,2.3.0
3359,700.08524,2.3.0
3360,474.996572,2.3.0
3361,506.619555,2.3.0
3362,489.813835,2.3.0
3363,503.613847,2.3.0
3364,469.825907,2.3.0
3365,506.859366,2.3.0
3366,483.969359,2.3.0
3367,502.302725,2.3.0
3368,524.577609,2.3.0
3369,549.818328,2.3.0
3370,544.705716,2.3.0
3371,551.184369,2.3.0
3372,712.516527,2.3.0
3373,711.426016,2.3.0
3374,707.566633,2.3.0
3375,725.18153,2.3.0
3376,436.23284,2.3.0
3377,456.58719,2.3.0
3378,475.221967,2.3.0
3379,477.788123,2.3.0
3380,466.208517,2.3.0
3381,474.586879,2.3.0
3382,491.292658,2.3.0
3383,482.12398,2.3.0
3384,517.466455,2.3.0
3385,525.952562,2.3.0
3386,531.924165,2.3.0
3387,532.356528,2.3.0
3388,654.861426,2.3.0
3389,715.175181,2.3.0
3390,676.295968,2.3.0
3391,684.938058,2.3.0
3392,476.123139,2.3.0
3393,454.939707,2.3.0
3394,478.243897,2.3.0
3395,466.431281,2.3.0
3396,479.600098,2.3.0
3397,463.447822,2.3.0
3398,484.629081,2.3.0
3399,487.108489,2.3.0
3400,530.404555,2.3.0
3401,547.447589,2.3.0
3402,535.065672,2.3.0
3403,550.450864,2.3.0
3404,676.633927,2.3.0
3405,705.845294,2.3.0
3406,678.828174,2.3.0
3407,696.421861,2.3.0
3408,459.059838,2.3.0
3409,446.510945,2.3.0
3410,488.445785,2.3.0
3411,483.958884,2.3.0
3412,477.018695,2.3.0
3413,481.415701,2.3.0
3414,478.016242,2.3.0
3415,488.108325,2.3.0
3416,540.923364,2.3.0
3417,515.257474,2.3.0
3418,521.388826,2.3.0
3419,529.079801,2.3.0
3420,687.884782,2.3.0
3421,690.319469,2.3.0
3422,653.410338,2.3.0
3423,697.263315,2.3.0
3424,463.191156,2.3.0
3425,476.794828,2.3.0
3426,477.194853,2.3.0
3427,489.05153,2.3.0
3428,479.208316,2.3.0
3429,470.182548,2.3.0
3430,460.010218,2.3.0
3431,490.625575,2.3.0
3432,529.068324,2.3.0
3433,523.842999,2.3.0
3434,537.482472,2.3.0
3435,523.828566,2.3.0
3436,678.615602,2.3.0
3437,673.508586,2.3.0
3438,672.92927,2.3.0
3439,670.324878,2.3.0
3440,453.799204,2.3.0
3441,464.045836,2.3.0
3442,439.123395,2.3.0
3443,482.478403,2.3.0
3444,445.677598,2.3.0
3445,473.442961,2.3.0
3446,472.585593,2.3.0
3447,456.773081,2.3.0
3448,492.086622,2.3.0
3449,494.279735,2.3.0
3450,526.263345,2.3.0
3451,537.954174,2.3.0
3452,643.702973,2.3.0
3453,638.856488,2.3.0
3454,644.354631,2.3.0
3455,642.521608,2.3.0
3456,492.796707,2.3.0
3457,484.032609,2.3.0
3458,494.274848,2.3.0
3459,492.547556,2.3.0
3460,497.560047,2.3.0
3461,491.189313,2.3.0
3462,464.187941,2.3.0
3463,492.753453,2.3.0
3464,529.086361,2.3.0
3465,568.959866,2.3.0
3466,546.600428,2.3.0
3467,553.29076,2.3.0
3468,706.834177,2.3.0
3469,715.835534,2.3.0
3470,705.378952,2.3.0
3471,715.079377,2.3.0
3472,481.595133,2.3.0
3473,466.696731,2.3.0
3474,482.835424,2.3.0
3475,474.709114,2.3.0
3476,463.011116,2.3.0
3477,477.522303,2.3.0
3478,494.690316,2.3.0
3479,474.408446,2.3.0
3480,531.184117,2.3.0
3481,531.987093,2.3.0
3482,535.575299,2.3.0
3483,544.553474,2.3.0
3484,644.869468,2.3.0
3485,668.785906,2.3.0
3486,668.197381,2.3.0
3487,713.75065,2.3.0
3488,472.954642,2.3.0
3489,490.816449,2.3.0
3490,506.934535,2.3.0
3491,492.510158,2.3.0
3492,479.38183,2.3.0
3493,486.31379,2.3.0
3494,491.455466,2.3.0
3495,500.981215,2.3.0
3496,540.133756,2.3.0
3497,558.017321,2.3.0
3498,507.364685,2.3.0
3499,539.888369,2.3.0
3500,636.993876,2.3.0
3501,701.498661,2.3.0
3502,715.007416,2.3.0
3503,711.676391,2.3.0
3504,462.850896,2.3.0
3505,481.777746,2.3.0
3506,492.985909,2.3.0
3507,481.809207,2.3.0
3508,446.340494,2.3.0
3509,478.171915,2.3.0
3510,455.781269,2.3.0
3511,471.343225,2.3.0
3512,526.891193,2.3.0
3513,534.713463,2.3.0
3514,529.830507,2.3.0
3515,543.804775,2.3.0
3516,672.330211,2.3.0
3517,700.331429,2.3.0
3518,665.303002,2.3.0
3519,676.019105,2.3.0
3520,477.825304,2.3.0
3521,449.841103,2.3.0
3522,488.988265,2.3.0
3523,464.697619,2.3.0
3524,460.512621,2.3.0
3525,483.256379,2.3.0
3526,468.041587,2.3.0
3527,476.195323,2.3.0
3528,522.812267,2.3.0
3529,532.690936,2.3.0
3530,535.996424,2.3.0
3531,549.894331,2.3.0
3532,660.391511,2.3.0
3533,680.603524,2.3.0
3534,689.39934,2.3.0
3535,689.735938,2.3.0
3536,473.678729,2.3.0
3537,483.54149,2.3.0
3538,484.764777,2.3.0
3539,478.734393,2.3.0
3540,474.177632,2.3.0
3541,480.656774,2.3.0
3542,480.502419,2.3.0
3543,474.222998,2.3.0
3544,524.686535,2.3.0
3545,522.940322,2.3.0
3546,529.928844,2.3.0
3547,509.911759,2.3.0
3548,669.965876,2.3.0
3549,657.439403,2.3.0
3550,648.926076,2.3.0
3551,646.671633,2.3.0
3552,454.796332,2.3.0
3553,457.376711,2.3.0
3554,480.344533,2.3.0
3555,463.199444,2.3.0
3556,460.328704,2.3.0
3557,466.177998,2.3.0
3558,478.564017,2.3.0
3559,484.309518,2.3.0
3560,509.79434,2.3.0
3561,525.630446,2.3.0
3562,528.951725,2.3.0
3563,533.920957,2.3.0
3564,661.153957,2.3.0
3565,655.516741,2.3.0
3566,653.353073,2.3.0
3567,683.165924,2.3.0
3568,445.331026,2.3.0
3569,467.883437,2.3.0
3570,451.665518,2.3.0
3571,459.515022,2.3.0
3572,455.327212,2.3.0
3573,459.182789,2.3.0
3574,444.324268,2.3.0
3575,471.953758,2.3.0
3576,514.021434,2.3.0
3577,526.116285,2.3.0
3578,520.568624,2.3.0
3579,527.357371,2.3.0
3580,644.168964,2.3.0
3581,627.753133,2.3.0
3582,637.881381,2.3.0
3583,661.616568,2.3.0
3584,394.179193,2.3.18
3585,406.114858,2.3.18
3586,386.322495,2.3.18
3587,405.308036,2.3.18
3588,394.270749,2.3.18
3589,399.936199,2.3.18
3590,406.904069,2.3.18
3591,402.837133,2.3.18
3592,436.862618,2.3.18
3593,453.658589,2.3.18
3594,454.777752,2.3.18
3595,456.473102,2.3.18
3596,494.89063,2.3.18
3597,506.717719,2.3.18
3598,500.50253,2.3.18
3599,510.154851,2.3.18
3600,397.154448,2.3.18
3601,398.689505,2.3.18
3602,398.83882,2.3.18
3603,402.30338,2.3.18
3604,400.913857,2.3.18
3605,394.555804,2.3.18
3606,399.113193,2.3.18
3607,407.971735,2.3.18
3608,429.945574,2.3.18
3609,425.623679,2.3.18
3610,423.179553,2.3.18
3611,446.845966,2.3.18
3612,490.192754,2.3.18
3613,501.334256,2.3.18
3614,485.221532,2.3.18
3615,504.128436,2.3.18
3616,398.986905,2.3.18
3617,395.290056,2.3.18
3618,396.475703,2.3.18
3619,401.347127,2.3.18
3620,390.587371,2.3.18
3621,393.642591,2.3.18
3622,397.859408,2.3.18
3623,408.158554,2.3.18
3624,432.261251,2.3.18
3625,435.636414,2.3.18
3626,437.383082,2.3.18
3627,442.401087,2.3.18
3628,485.091013,2.3.18
3629,495.17926,2.3.18
3630,485.188832,2.3.18
3631,495.994687,2.3.18
3632,380.134112,2.3.18
3633,366.44467,2.3.18
3634,383.109336,2.3.18
3635,394.595511,2.3.18
3636,375.214361,2.3.18
3637,383.073553,2.3.18
3638,377.117673,2.3.18
3639,395.992832,2.3.18
3640,417.755045,2.3.18
3641,419.723418,2.3.18
3642,420.273324,2.3.18
3643,436.82136,2.3.18
3644,469.436333,2.3.18
3645,470.234475,2.3.18
3646,478.2444,2.3.18
3647,494.86386,2.3.18
3648,392.610251,2.3.18
3649,390.523115,2.3.18
3650,391.023803,2.3.18
3651,385.921479,2.3.18
3652,390.447061,2.3.18
3653,391.869838,2.3.18
3654,384.412149,2.3.18
3655,411.548827,2.3.18
3656,429.886689,2.3.18
3657,434.066456,2.3.18
3658,432.161365,2.3.18
3659,436.88316,2.3.18
3660,485.737892,2.3.18
3661,492.276131,2.3.18
3662,498.740451,2.3.18
3663,495.277101,2.3.18
3664,381.642993,2.3.18
3665,381.187224,2.3.18
3666,384.712672,2.3.18
3667,397.589192,2.3.18
3668,372.643922,2.3.18
3669,374.849176,2.3.18
3670,396.359144,2.3.18
3671,392.758305,2.3.18
3672,409.698172,2.3.18
3673,413.538514,2.3.18
3674,408.47454,2.3.18
3675,430.383671,2.3.18
3676,474.291942,2.3.18
3677,468.319585,2.3.18
3678,471.122834,2.3.18
3679,484.159754,2.3.18
3680,378.165087,2.3.18
3681,391.566045,2.3.18
3682,385.220761,2.3.18
3683,404.009237,2.3.18
3684,377.742254,2.3.18
3685,381.120928,2.3.18
3686,376.393853,2.3.18
3687,398.553369,2.3.18
3688,407.258974,2.3.18
3689,409.013379,2.3.18
3690,415.829413,2.3.18
3691,432.352274,2.3.18
3692,476.763767,2.3.18
3693,478.473286,2.3.18
3694,471.362968,2.3.18
3695,487.18433,2.3.18
3696,372.017719,2.3.18
3697,373.956891,2.3.18
3698,371.170699,2.3.18
3699,378.823895,2.3.18
3700,375.951831,2.3.18
3701,371.770453,2.3.18
3702,367.893301,2.3.18
3703,383.551113,2.3.18
3704,400.533247,2.3.18
3705,409.699651,2.3.18
3706,398.368289,2.3.18
3707,425.199912,2.3.18
3708,435.927906,2.3.18
3709,462.669731,2.3.18
3710,464.626545,2.3.18
3711,481.244774,2.3.18
3712,382.017952,2.3.18
3713,399.031535,2.3.18
3714,393.278503,2.3.18
3715,403.910305,2.3.18
3716,390.082063,2.3.18
3717,396.805912,2.3.18
3718,384.588777,2.3.18
3719,401.506551,2.3.18
3720,428.250658,2.3.18
3721,430.247898,2.3.18
3722,436.353993,2.3.18
3723,439.461112,2.3.18
3724,488.525136,2.3.18
3725,485.422575,2.3.18
3726,469.750781,2.3.18
3727,487.94093,2.3.18
3728,371.298901,2.3.18
3729,395.134334,2.3.18
3730,383.450888,2.3.18
3731,399.204401,2.3.18
3732,389.074379,2.3.18
3733,375.718278,2.3.18
3734,384.531343,2.3.18
3735,399.480661,2.3.18
3736,420.521544,2.3.18
3737,425.500396,2.3.18
3738,418.814874,2.3.18
3739,430.174844,2.3.18
3740,468.046757,2.3.18
3741,475.431803,2.3.18
3742,466.435468,2.3.18
3743,489.521155,2.3.18
3744,381.135816,2.3.18
3745,384.28735,2.3.18
3746,383.074639,2.3.18
3747,395.390437,2.3.18
3748,377.863421,2.3.18
3749,383.62915,2.3.18
3750,390.116363,2.3.18
3751,392.428034,2.3.18
3752,411.964093,2.3.18
3753,420.599455,2.3.18
3754,417.509719,2.3.18
3755,433.354318,2.3.18
3756,466.74624,2.3.18
3757,470.819326,2.3.18
3758,469.913306,2.3.18
3759,479.23617,2.3.18
3760,371.44401,2.3.18
3761,380.479615,2.3.18
3762,372.929427,2.3.18
3763,378.332805,2.3.18
3764,371.85654,2.3.18
3765,369.693772,2.3.18
3766,374.552465,2.3.18
3767,380.229393,2.3.18
3768,389.782021,2.3.18
3769,410.477307,2.3.18
3770,411.830792,2.3.18
3771,431.93288,2.3.18
3772,468.030375,2.3.18
3773,450.253753,2.3.18
3774,454.535095,2.3.18
3775,479.161875,2.3.18
3776,370.929119,2.3.18
3777,387.383057,2.3.18
3778,378.828464,2.3.18
3779,395.928978,2.3.18
3780,372.380324,2.3.18
3781,375.912222,2.3.18
3782,379.003177,2.3.18
3783,394.325055,2.3.18
3784,408.464708,2.3.18
3785,417.337068,2.3.18
3786,417.397255,2.3.18
3787,430.824713,2.3.18
3788,461.874066,2.3.18
3789,471.774826,2.3.18
3790,472.716228,2.3.18
3791,469.631494,2.3.18
3792,358.131679,2.3.18
3793,372.474214,2.3.18
3794,365.00841,2.3.18
3795,386.695805,2.3.18
3796,373.38011,2.3.18
3797,372.684708,2.3.18
3798,372.71433,2.3.18
3799,378.615383,2.3.18
3800,396.766145,2.3.18
3801,394.822287,2.3.18
3802,414.198915,2.3.18
3803,418.400112,2.3.18
3804,456.207245,2.3.18
3805,459.317929,2.3.18
3806,461.060106,2.3.18
3807,461.940655,2.3.18
3808,370.169767,2.3.18
3809,377.094077,2.3.18
3810,379.69433,2.3.18
3811,395.791281,2.3.18
3812,372.222311,2.3.18
3813,370.408727,2.3.18
3814,372.995897,2.3.18
3815,375.754012,2.3.18
3816,398.904937,2.3.18
3817,399.84429,2.3.18
3818,408.874219,2.3.18
3819,410.798381,2.3.18
3820,450.080106,2.3.18
3821,454.837198,2.3.18
3822,460.082142,2.3.18
3823,476.058599,2.3.18
3824,359.902999,2.3.18
3825,369.92307,2.3.18
3826,358.408506,2.3.18
3827,376.180839,2.3.18
3828,356.204707,2.3.18
3829,360.847635,2.3.18
3830,367.89924,2.3.18
3831,377.049566,2.3.18
3832,386.144955,2.3.18
3833,399.669874,2.3.18
3834,399.745381,2.3.18
3835,408.214485,2.3.18
3836,437.817002,2.3.18
3837,442.950255,2.3.18
3838,449.949189,2.3.18
3839,457.208372,2.3.18
3840,497.427472,2.3.18
3841,500.780067,2.3.18
3842,486.93485,2.3.18
3843,497.283292,2.3.18
3844,479.664415,2.3.18
3845,465.1321,2.3.18
3846,514.594908,2.3.18
3847,509.163022,2.3.18
3848,558.370166,2.3.18
3849,562.642455,2.3.18
3850,570.191816,2.3.18
3851,559.503158,2.3.18
3852,702.021076,2.3.18
3853,757.606811,2.3.18
3854,749.97882,2.3.18
3855,768.739598,2.3.18
3856,504.162154,2.3.18
3857,499.416833,2.3.18
3858,485.033696,2.3.18
3859,506.127374,2.3.18
3860,490.521246,2.3.18
3861,481.078691,2.3.18
3862,508.674852,2.3.18
3863,502.530307,2.3.18
3864,543.671312,2.3.18
3865,548.980435,2.3.18
3866,550.822089,2.3.18
3867,544.1404,2.3.18
3868,699.667831,2.3.18
3869,742.975933,2.3.18
3870,724.816875,2.3.18
3871,738.94932,2.3.18
3872,490.601357,2.3.18
3873,483.470054,2.3.18
3874,470.487493,2.3.18
3875,499.679057,2.3.18
3876,476.950945,2.3.18
3877,493.549252,2.3.18
3878,505.676479,2.3.18
3879,525.201397,2.3.18
3880,558.809614,2.3.18
3881,579.091011,2.3.18
3882,554.110812,2.3.18
3883,543.979399,2.3.18
3884,727.963161,2.3.18
3885,723.171443,2.3.18
3886,718.92122,2.3.18
3887,750.295862,2.3.18
3888,468.335404,2.3.18
3889,480.330156,2.3.18
3890,483.396569,2.3.18
3891,479.402084,2.3.18
3892,482.903023,2.3.18
3893,476.986975,2.3.18
3894,493.991984,2.3.18
3895,490.743477,2.3.18
3896,549.886152,2.3.18
3897,531.257061,2.3.18
3898,521.000014,2.3.18
3899,537.039543,2.3.18
3900,710.664539,2.3.18
3901,727.132398,2.3.18
3902,690.629572,2.3.18
3903,700.467267,2.3.18
3904,473.437424,2.3.18
3905,490.355571,2.3.18
3906,465.955418,2.3.18
3907,500.953958,2.3.18
3908,489.839845,2.3.18
3909,487.54959,2.3.18
3910,467.002828,2.3.18
3911,486.133148,2.3.18
3912,560.477888,2.3.18
3913,545.446703,2.3.18
3914,545.416159,2.3.18
3915,573.95909,2.3.18
3916,749.890248,2.3.18
3917,698.478689,2.3.18
3918,744.522422,2.3.18
3919,753.94999,2.3.18
3920,490.121288,2.3.18
3921,485.867229,2.3.18
3922,499.842098,2.3.18
3923,473.720766,2.3.18
3924,477.245034,2.3.18
3925,494.72333,2.3.18
3926,484.510958,2.3.18
3927,482.809685,2.3.18
3928,551.249708,2.3.18
3929,566.272067,2.3.18
3930,562.746454,2.3.18
3931,549.287103,2.3.18
3932,720.560466,2.3.18
3933,712.655487,2.3.18
3934,734.93027,2.3.18
3935,743.11468,2.3.18
3936,493.860735,2.3.18
3937,484.462336,2.3.18
3938,488.440591,2.3.18
3939,496.969991,2.3.18
3940,483.403438,2.3.18
3941,502.463619,2.3.18
3942,486.827694,2.3.18
3943,476.082499,2.3.18
3944,527.386298,2.3.18
3945,533.762617,2.3.18
3946,533.361805,2.3.18
3947,545.592627,2.3.18
3948,720.018915,2.3.18
3949,730.865705,2.3.18
3950,689.954322,2.3.18
3951,760.039922,2.3.18
3952,467.72302,2.3.18
3953,481.538279,2.3.18
3954,474.101053,2.3.18
3955,487.877902,2.3.18
3956,473.673879,2.3.18
3957,471.493069,2.3.18
3958,465.036827,2.3.18
3959,485.683168,2.3.18
3960,524.06788,2.3.18
3961,543.08523,2.3.18
3962,547.603784,2.3.18
3963,537.049016,2.3.18
3964,681.594597,2.3.18
3965,704.648247,2.3.18
3966,711.923812,2.3.18
3967,698.675455,2.3.18
3968,499.26187,2.3.18
3969,495.636695,2.3.18
3970,499.139877,2.3.18
3971,504.014253,2.3.18
3972,493.256507,2.3.18
3973,489.162479,2.3.18
3974,505.863903,2.3.18
3975,507.974716,2.3.18
3976,541.39396,2.3.18
3977,578.228106,2.3.18
3978,553.244332,2.3.18
3979,568.629836,2.3.18
3980,736.367103,2.3.18
3981,717.549878,2.3.18
3982,743.114517,2.3.18
3983,762.952456,2.3.18
3984,492.675141,2.3.18
3985,490.071186,2.3.18
3986,490.301061,2.3.18
3987,489.646514,2.3.18
3988,501.34154,2.3.18
3989,492.966994,2.3.18
3990,468.986728,2.3.18
3991,503.634045,2.3.18
3992,535.862538,2.3.18
3993,550.500846,2.3.18
3994,534.030437,2.3.18
3995,541.112125,2.3.18
3996,726.267105,2.3.18
3997,718.303496,2.3.18
3998,692.990213,2.3.18
3999,738.980451,2.3.18
4000,463.43124,2.3.18
4001,498.955863,2.3.18
4002,466.272724,2.3.18
4003,502.936373,2.3.18
4004,489.38885,2.3.18
4005,493.143334,2.3.18
4006,471.768067,2.3.18
4007,485.923125,2.3.18
4008,526.829191,2.3.18
4009,567.475228,2.3.18
4010,527.918876,2.3.18
4011,564.93965,2.3.18
4012,711.093294,2.3.18
4013,721.733528,2.3.18
4014,717.796223,2.3.18
4015,717.177545,2.3.18
4016,487.703914,2.3.18
4017,490.854797,2.3.18
4018,453.551926,2.3.18
4019,475.903784,2.3.18
4020,470.459649,2.3.18
4021,492.390994,2.3.18
4022,469.378649,2.3.18
4023,470.460248,2.3.18
4024,524.693545,2.3.18
4025,544.996791,2.3.18
4026,538.396712,2.3.18
4027,552.330454,2.3.18
4028,686.414569,2.3.18
4029,698.290198,2.3.18
4030,715.05789,2.3.18
4031,691.255975,2.3.18
4032,494.781603,2.3.18
4033,496.694613,2.3.18
4034,485.915479,2.3.18
4035,489.554804,2.3.18
4036,483.826264,2.3.18
4037,483.718948,2.3.18
4038,491.873104,2.3.18
4039,476.372494,2.3.18
4040,543.698756,2.3.18
4041,565.565553,2.3.18
4042,555.370102,2.3.18
4043,554.387288,2.3.18
4044,733.977627,2.3.18
4045,718.450298,2.3.18
4046,744.251383,2.3.18
4047,732.159281,2.3.18
4048,473.697093,2.3.18
4049,485.531373,2.3.18
4050,494.164469,2.3.18
4051,480.984365,2.3.18
4052,486.124826,2.3.18
4053,488.824093,2.3.18
4054,483.297647,2.3.18
4055,484.340669,2.3.18
4056,537.561988,2.3.18
4057,529.910425,2.3.18
4058,528.049101,2.3.18
4059,548.719796,2.3.18
4060,719.756395,2.3.18
4061,706.760178,2.3.18
4062,634.817099,2.3.18
4063,726.572921,2.3.18
4064,485.875447,2.3.18
4065,485.228099,2.3.18
4066,465.979903,2.3.18
